event_id,latitude,longitude,soil_ph,soil_organic_carbon,soil_texture,soil_moisture,data_source,data_quality
COOLR-SYN-0060,26.636049,93.983477,5.26,80.17,clay loam,57.59,soilgrids_synthetic,simulated
COOLR-SYN-0061,26.722872,93.707938,6.17,13.86,clay loam,68.63,soilgrids_synthetic,simulated
COOLR-SYN-0062,27.029527,88.42718,5.61,15.24,clay loam,50.93,soilgrids_synthetic,simulated
COOLR-SYN-0063,25.654129,92.577063,4.97,13.82,sandy loam,56.62,soilgrids_synthetic,simulated
COOLR-SYN-0064,26.679202,92.818057,5.24,10.27,sandy loam,50.75,soilgrids_synthetic,simulated
COOLR-SYN-0065,24.39486,94.076364,5.98,33.78,sandy loam,53.37,soilgrids_synthetic,simulated
COOLR-SYN-0066,26.678141,94.278574,6.66,24.78,clay,36.51,soilgrids_synthetic,simulated
COOLR-SYN-0067,27.489484,91.897464,5.74,50.21,sandy clay loam,63.76,soilgrids_synthetic,simulated
COOLR-SYN-0068,22.793359,92.862636,6.33,23.93,sandy loam,38.32,soilgrids_synthetic,simulated
COOLR-SYN-0069,24.994389,94.053008,4.83,104.44,clay,72.22,soilgrids_synthetic,simulated
COOLR-SYN-0070,25.67581,92.902645,5.23,4.56,silty clay loam,64.49,soilgrids_synthetic,simulated
COOLR-SYN-0071,27.160749,95.423582,4.71,36.6,sandy loam,47.76,soilgrids_synthetic,simulated
COOLR-SYN-0072,27.46759,95.044953,6.72,9.89,clay,58.49,soilgrids_synthetic,simulated
COOLR-SYN-0073,23.312205,91.697654,5.85,1.97,loam,45.03,soilgrids_synthetic,simulated
COOLR-SYN-0074,27.695666,91.709101,5.29,38.26,sandy clay loam,69.72,soilgrids_synthetic,simulated
COOLR-SYN-0075,22.859405,92.887289,5.33,9.61,clay loam,37.54,soilgrids_synthetic,simulated
COOLR-SYN-0076,26.146315,93.014719,6.12,10.69,clay loam,54.83,soilgrids_synthetic,simulated
COOLR-SYN-0077,25.080945,92.08286,6.36,3.71,loam,69.57,soilgrids_synthetic,simulated
COOLR-SYN-0078,27.473332,91.663204,6.27,33.52,loam,74.21,soilgrids_synthetic,simulated
COOLR-SYN-0079,25.646563,92.543454,6.83,34.39,sandy loam,71.32,soilgrids_synthetic,simulated
COOLR-SYN-0080,26.900897,92.757859,6.09,91.17,loam,61.68,soilgrids_synthetic,simulated
COOLR-SYN-0081,23.629534,91.760134,6.43,38.71,silty clay loam,81.09,soilgrids_synthetic,simulated
COOLR-SYN-0082,25.953712,94.44601,5.08,11.56,silty clay loam,79.09,soilgrids_synthetic,simulated
COOLR-SYN-0083,27.617477,92.022242,4.96,58.33,loam,76.51,soilgrids_synthetic,simulated
COOLR-SYN-0084,26.721789,94.034842,5.66,54.85,clay loam,54.99,soilgrids_synthetic,simulated
COOLR-SYN-0085,23.134189,92.674404,5.12,6.82,clay loam,50.79,soilgrids_synthetic,simulated
COOLR-SYN-0086,27.387175,88.656609,6.9,32.51,sandy loam,68.75,soilgrids_synthetic,simulated
COOLR-SYN-0087,25.718288,92.647348,4.94,51.67,sandy clay loam,80.9,soilgrids_synthetic,simulated
COOLR-SYN-0088,25.762103,92.791757,6.18,0.37,sandy loam,75.4,soilgrids_synthetic,simulated
COOLR-SYN-0089,26.433527,93.056509,4.71,10.01,loam,63.49,soilgrids_synthetic,simulated
COOLR-SYN-0090,23.185602,92.807138,4.85,41.08,sandy clay loam,71.09,soilgrids_synthetic,simulated
COOLR-SYN-0091,27.710717,88.408769,6.69,30.86,silty clay loam,76.76,soilgrids_synthetic,simulated
COOLR-SYN-0092,26.704761,93.919223,5.75,112.91,sandy loam,33.41,soilgrids_synthetic,simulated
COOLR-SYN-0093,23.952179,91.324882,6.2,34.53,sandy loam,30.75,soilgrids_synthetic,simulated
COOLR-SYN-0094,27.51471,88.836559,4.92,68.74,sandy loam,59.0,soilgrids_synthetic,simulated
COOLR-SYN-0095,26.53895,94.060542,5.23,24.85,sandy clay loam,55.31,soilgrids_synthetic,simulated
COOLR-SYN-0096,22.673416,93.082699,6.17,3.52,clay,36.6,soilgrids_synthetic,simulated
COOLR-SYN-0097,25.673252,91.669729,6.71,6.55,clay loam,77.91,soilgrids_synthetic,simulated
COOLR-SYN-0098,22.813673,93.052559,6.04,3.93,sandy clay loam,69.47,soilgrids_synthetic,simulated
COOLR-SYN-0099,26.074795,94.520228,4.79,0.28,clay loam,83.46,soilgrids_synthetic,simulated
COOLR-SYN-0100,25.655645,90.53456,5.43,34.85,loam,80.5,soilgrids_synthetic,simulated
COOLR-SYN-0101,24.799413,93.621209,4.56,167.67,loam,81.82,soilgrids_synthetic,simulated
COOLR-SYN-0102,26.484641,94.535945,6.92,8.19,loam,42.17,soilgrids_synthetic,simulated
COOLR-SYN-0103,27.425782,88.349408,4.52,48.45,clay loam,81.35,soilgrids_synthetic,simulated
COOLR-SYN-0104,23.629258,91.768606,5.71,54.01,clay,30.38,soilgrids_synthetic,simulated
COOLR-SYN-0105,27.047118,88.571581,4.84,22.56,loam,81.99,soilgrids_synthetic,simulated
COOLR-SYN-0106,26.243827,94.731286,6.49,49.93,loam,42.1,soilgrids_synthetic,simulated
COOLR-SYN-0107,25.673999,92.950917,5.82,21.75,sandy loam,75.62,soilgrids_synthetic,simulated
COOLR-SYN-0108,27.08299,88.509643,6.59,4.88,silty clay loam,63.22,soilgrids_synthetic,simulated
COOLR-SYN-0109,24.538994,93.953079,5.56,1.83,sandy loam,62.91,soilgrids_synthetic,simulated
COOLR-SYN-0110,26.42286,94.228125,6.51,18.47,sandy loam,56.96,soilgrids_synthetic,simulated
COOLR-SYN-0111,23.908915,91.162032,6.11,26.69,sandy clay loam,55.89,soilgrids_synthetic,simulated
COOLR-SYN-0112,26.54548,94.835463,6.46,16.68,clay,35.03,soilgrids_synthetic,simulated
COOLR-SYN-0113,27.462606,88.2921,5.84,79.46,sandy loam,58.78,soilgrids_synthetic,simulated
COOLR-SYN-0114,26.02142,93.98521,6.97,31.2,sandy clay loam,44.3,soilgrids_synthetic,simulated
COOLR-SYN-0115,25.693725,91.264338,5.2,10.91,clay loam,43.21,soilgrids_synthetic,simulated
COOLR-SYN-0116,25.925331,93.626542,5.88,5.38,loam,66.86,soilgrids_synthetic,simulated
COOLR-SYN-0117,25.436809,92.063739,5.86,24.52,silty clay loam,64.14,soilgrids_synthetic,simulated
COOLR-SYN-0118,27.321754,95.003221,5.35,84.72,sandy clay loam,66.46,soilgrids_synthetic,simulated
COOLR-SYN-0119,25.78809,92.78774,5.94,9.96,sandy loam,42.09,soilgrids_synthetic,simulated
COOLR-SYN-0120,23.562153,91.498141,5.04,1.14,clay loam,63.51,soilgrids_synthetic,simulated
COOLR-SYN-0121,25.130072,94.260025,5.61,7.7,silty clay loam,34.06,soilgrids_synthetic,simulated
COOLR-SYN-0122,25.042154,94.690907,6.57,18.74,silty clay loam,68.08,soilgrids_synthetic,simulated
COOLR-SYN-0123,25.273063,91.460605,5.71,19.9,sandy clay loam,45.96,soilgrids_synthetic,simulated
COOLR-SYN-0124,27.062492,88.165059,5.55,35.82,sandy loam,63.51,soilgrids_synthetic,simulated
COOLR-SYN-0125,25.179454,91.827363,4.89,12.31,silty clay loam,36.84,soilgrids_synthetic,simulated
COOLR-SYN-0126,23.482803,92.715975,5.41,6.8,clay loam,41.4,soilgrids_synthetic,simulated
COOLR-SYN-0127,25.024534,91.966671,5.31,29.45,sandy loam,76.59,soilgrids_synthetic,simulated
COOLR-SYN-0128,26.598038,94.452386,6.98,18.37,loam,84.42,soilgrids_synthetic,simulated
COOLR-SYN-0129,25.39989,91.144321,6.04,7.39,clay loam,38.27,soilgrids_synthetic,simulated
COOLR-SYN-0130,27.469356,95.450824,5.14,25.92,loam,56.22,soilgrids_synthetic,simulated
COOLR-SYN-0131,27.470457,95.101345,6.18,19.65,clay loam,40.92,soilgrids_synthetic,simulated
COOLR-SYN-0132,25.884982,94.040086,5.62,28.16,loam,74.31,soilgrids_synthetic,simulated
COOLR-SYN-0133,26.324344,93.716718,5.59,2.57,sandy loam,54.38,soilgrids_synthetic,simulated
COOLR-SYN-0134,25.966183,90.342803,5.74,28.81,loam,71.46,soilgrids_synthetic,simulated
COOLR-SYN-0135,24.077844,91.238811,4.77,4.62,sandy loam,82.2,soilgrids_synthetic,simulated
COOLR-SYN-0136,25.264855,92.435652,5.85,39.56,clay loam,84.1,soilgrids_synthetic,simulated
COOLR-SYN-0137,23.546136,92.524373,4.64,8.6,clay loam,48.06,soilgrids_synthetic,simulated
COOLR-SYN-0138,26.496954,92.815188,6.14,57.27,clay loam,78.36,soilgrids_synthetic,simulated
COOLR-SYN-0139,25.26115,90.842607,6.06,15.9,loam,71.49,soilgrids_synthetic,simulated
COOLR-SYN-0140,25.534792,90.796421,6.29,2.36,sandy loam,53.49,soilgrids_synthetic,simulated
COOLR-SYN-0141,26.514564,94.787125,5.02,1.43,loam,72.36,soilgrids_synthetic,simulated
COOLR-SYN-0142,26.182656,92.753921,5.47,13.9,sandy loam,71.2,soilgrids_synthetic,simulated
COOLR-SYN-0143,26.206664,93.717797,5.8,2.9,loam,41.41,soilgrids_synthetic,simulated
COOLR-SYN-0144,26.233692,94.745267,6.39,12.49,loam,63.98,soilgrids_synthetic,simulated
COOLR-SYN-0145,26.289796,93.800872,5.78,32.99,sandy loam,73.53,soilgrids_synthetic,simulated
COOLR-SYN-0146,25.246616,93.950517,6.54,13.05,loam,84.29,soilgrids_synthetic,simulated
COOLR-SYN-0147,28.025338,94.709516,4.81,22.31,sandy loam,48.36,soilgrids_synthetic,simulated
COOLR-SYN-0148,22.853782,92.661744,5.48,45.01,clay loam,78.45,soilgrids_synthetic,simulated
COOLR-SYN-0149,25.501521,90.43235,6.87,11.77,sandy clay loam,75.79,soilgrids_synthetic,simulated
COOLR-SYN-0150,26.442687,94.366423,6.97,2.06,clay,36.62,soilgrids_synthetic,simulated
COOLR-SYN-0151,26.681546,92.790107,5.78,8.03,loam,47.09,soilgrids_synthetic,simulated
COOLR-SYN-0152,27.461159,88.250311,6.16,10.6,silty clay loam,48.39,soilgrids_synthetic,simulated
COOLR-SYN-0153,25.419819,91.574478,6.2,30.14,sandy loam,81.79,soilgrids_synthetic,simulated
COOLR-SYN-0154,28.114142,94.648165,5.9,23.53,sandy loam,53.46,soilgrids_synthetic,simulated
COOLR-SYN-0155,25.4771,91.634503,6.12,53.85,clay loam,51.1,soilgrids_synthetic,simulated
COOLR-SYN-0156,27.309174,91.527416,5.88,0.35,clay loam,49.5,soilgrids_synthetic,simulated
COOLR-SYN-0157,23.943682,91.335958,5.26,36.84,sandy loam,54.84,soilgrids_synthetic,simulated
COOLR-SYN-0158,23.136321,92.57049,4.86,12.98,sandy clay loam,57.68,soilgrids_synthetic,simulated
COOLR-SYN-0159,24.076261,91.17854,5.18,6.79,clay loam,60.07,soilgrids_synthetic,simulated
COOLR-SYN-0160,26.427843,94.8464,4.93,5.24,loam,70.76,soilgrids_synthetic,simulated
COOLR-SYN-0161,26.733922,94.296192,6.09,50.01,loam,48.2,soilgrids_synthetic,simulated
COOLR-SYN-0162,25.200684,90.953965,5.78,67.29,loam,84.32,soilgrids_synthetic,simulated
COOLR-SYN-0163,26.405311,93.761953,5.76,174.24,clay loam,57.08,soilgrids_synthetic,simulated
COOLR-SYN-0164,26.256821,94.536556,5.06,19.01,sandy loam,40.99,soilgrids_synthetic,simulated
COOLR-SYN-0165,25.937459,93.618759,6.71,5.54,sandy clay loam,56.76,soilgrids_synthetic,simulated
COOLR-SYN-0166,26.55385,92.640725,5.54,3.42,sandy loam,82.13,soilgrids_synthetic,simulated
COOLR-SYN-0167,23.715318,92.47366,5.41,11.81,clay,46.62,soilgrids_synthetic,simulated
COOLR-SYN-0168,26.781618,92.847414,6.69,22.33,silty clay loam,43.26,soilgrids_synthetic,simulated
COOLR-SYN-0169,27.515853,88.365327,6.5,46.71,sandy clay loam,38.71,soilgrids_synthetic,simulated
COOLR-SYN-0170,25.210015,92.488329,6.59,14.84,clay,76.01,soilgrids_synthetic,simulated
COOLR-SYN-0171,23.311679,92.785538,6.51,25.46,loam,42.16,soilgrids_synthetic,simulated
COOLR-SYN-0172,25.642824,90.384112,4.87,4.06,silty clay loam,39.7,soilgrids_synthetic,simulated
COOLR-SYN-0173,27.114148,92.758747,6.98,38.47,loam,66.04,soilgrids_synthetic,simulated
COOLR-SYN-0174,25.557863,90.847762,6.55,78.09,clay,78.37,soilgrids_synthetic,simulated
COOLR-SYN-0175,27.734167,92.040014,5.01,17.66,loam,72.63,soilgrids_synthetic,simulated
COOLR-SYN-0176,24.741144,94.309872,5.41,2.68,loam,73.85,soilgrids_synthetic,simulated
COOLR-SYN-0177,22.890431,93.080887,6.75,38.66,clay loam,73.56,soilgrids_synthetic,simulated
COOLR-SYN-0178,26.395312,94.734901,5.17,11.26,clay loam,51.94,soilgrids_synthetic,simulated
COOLR-SYN-0179,28.000074,94.905685,5.64,10.65,clay loam,51.08,soilgrids_synthetic,simulated
COOLR-SYN-0180,27.347363,95.289079,5.81,23.7,silty clay loam,66.29,soilgrids_synthetic,simulated
COOLR-SYN-0181,27.819442,92.095571,5.05,111.34,sandy clay loam,54.28,soilgrids_synthetic,simulated
COOLR-SYN-0182,25.158865,91.612993,5.27,5.14,loam,38.91,soilgrids_synthetic,simulated
COOLR-SYN-0183,26.608196,94.295294,6.56,4.67,silty clay loam,54.36,soilgrids_synthetic,simulated
COOLR-SYN-0184,24.332141,93.874987,6.22,64.47,sandy clay loam,84.75,soilgrids_synthetic,simulated
COOLR-SYN-0185,25.052412,92.318306,5.09,51.58,clay,78.66,soilgrids_synthetic,simulated
COOLR-SYN-0186,23.968481,92.451709,5.83,14.44,clay loam,51.91,soilgrids_synthetic,simulated
COOLR-SYN-0187,26.342886,94.491241,5.81,14.54,sandy loam,82.72,soilgrids_synthetic,simulated
COOLR-SYN-0188,25.906954,93.614632,5.14,17.64,clay,37.69,soilgrids_synthetic,simulated
COOLR-SYN-0189,28.37987,94.536148,4.85,0.42,loam,66.83,soilgrids_synthetic,simulated
COOLR-SYN-0190,26.757169,93.802109,5.48,13.31,clay,66.61,soilgrids_synthetic,simulated
COOLR-SYN-0191,23.77777,91.540419,5.41,21.37,loam,73.5,soilgrids_synthetic,simulated
COOLR-SYN-0192,23.814082,92.403043,6.52,17.97,clay,80.68,soilgrids_synthetic,simulated
COOLR-SYN-0193,23.291111,92.548473,4.61,0.43,clay,71.0,soilgrids_synthetic,simulated
COOLR-SYN-0194,23.62715,91.801019,6.62,30.37,sandy loam,51.46,soilgrids_synthetic,simulated
COOLR-SYN-0195,25.05046,93.868707,6.82,9.49,loam,59.66,soilgrids_synthetic,simulated
COOLR-SYN-0196,25.627111,91.179204,6.74,84.13,sandy clay loam,78.66,soilgrids_synthetic,simulated
COOLR-SYN-0197,24.664102,94.295038,5.34,6.09,sandy clay loam,41.41,soilgrids_synthetic,simulated
COOLR-SYN-0198,23.159806,92.785666,6.0,9.03,loam,60.71,soilgrids_synthetic,simulated
COOLR-SYN-0199,24.027094,91.445752,6.77,1.67,silty clay loam,61.74,soilgrids_synthetic,simulated
COOLR-SYN-0200,27.44369,95.212029,4.63,16.98,clay,71.83,soilgrids_synthetic,simulated
COOLR-SYN-0201,26.471519,94.429377,6.88,10.68,sandy loam,68.04,soilgrids_synthetic,simulated
COOLR-SYN-0202,24.771745,94.213224,5.07,5.93,loam,35.28,soilgrids_synthetic,simulated
COOLR-SYN-0203,25.301239,92.804486,5.84,2.87,clay,72.64,soilgrids_synthetic,simulated
COOLR-SYN-0204,25.273217,92.557225,6.02,10.81,sandy loam,70.76,soilgrids_synthetic,simulated
COOLR-SYN-0205,26.338813,94.151934,4.62,29.65,sandy clay loam,44.05,soilgrids_synthetic,simulated
COOLR-SYN-0206,27.423853,88.168576,4.84,55.65,clay loam,72.34,soilgrids_synthetic,simulated
COOLR-SYN-0207,25.556123,92.555088,6.87,14.62,sandy loam,44.23,soilgrids_synthetic,simulated
COOLR-SYN-0208,23.127361,92.62715,6.87,25.03,clay loam,78.07,soilgrids_synthetic,simulated
COOLR-SYN-0209,25.72682,92.69056,5.47,29.86,silty clay loam,42.02,soilgrids_synthetic,simulated
COOLR-SYN-0210,27.002463,95.376785,6.48,52.47,loam,65.29,soilgrids_synthetic,simulated
COOLR-SYN-0211,25.609315,91.173782,5.26,10.88,clay,36.01,soilgrids_synthetic,simulated
COOLR-SYN-0212,26.274573,93.975554,4.77,7.99,sandy loam,62.43,soilgrids_synthetic,simulated
COOLR-SYN-0213,26.314466,94.032862,5.64,39.13,silty clay loam,36.63,soilgrids_synthetic,simulated
COOLR-SYN-0214,26.427097,94.654647,5.0,12.36,silty clay loam,61.53,soilgrids_synthetic,simulated
COOLR-SYN-0215,26.228636,93.022561,5.19,5.52,clay loam,70.17,soilgrids_synthetic,simulated
COOLR-SYN-0216,25.411732,91.059169,5.89,32.37,clay,35.72,soilgrids_synthetic,simulated
COOLR-SYN-0217,25.507243,91.162111,4.68,21.63,sandy loam,42.72,soilgrids_synthetic,simulated
COOLR-SYN-0218,25.50191,92.720002,4.7,2.2,clay loam,53.61,soilgrids_synthetic,simulated
COOLR-SYN-0219,23.100827,92.761805,5.52,15.45,loam,78.09,soilgrids_synthetic,simulated
COOLR-SYN-0220,24.063971,91.249732,5.9,38.05,sandy clay loam,36.56,soilgrids_synthetic,simulated
COOLR-SYN-0221,27.325879,91.707225,5.14,45.03,clay loam,70.02,soilgrids_synthetic,simulated
COOLR-SYN-0222,27.65338,88.382327,5.99,2.01,loam,34.24,soilgrids_synthetic,simulated
COOLR-SYN-0223,26.388929,94.82172,5.98,2.67,clay loam,33.82,soilgrids_synthetic,simulated
COOLR-SYN-0224,25.506381,92.223232,4.71,33.11,sandy clay loam,82.15,soilgrids_synthetic,simulated
COOLR-SYN-0225,27.237673,92.810639,4.57,20.21,clay,84.01,soilgrids_synthetic,simulated
COOLR-SYN-0226,26.573295,93.035681,6.97,16.62,clay loam,63.1,soilgrids_synthetic,simulated
COOLR-SYN-0227,23.666028,91.68809,5.03,16.65,loam,44.82,soilgrids_synthetic,simulated
COOLR-SYN-0228,26.255556,94.878808,6.6,0.51,loam,38.22,soilgrids_synthetic,simulated
COOLR-SYN-0229,26.758689,93.14014,4.92,30.98,sandy clay loam,57.83,soilgrids_synthetic,simulated
COOLR-SYN-0230,26.3349,92.662369,5.45,37.14,silty clay loam,30.75,soilgrids_synthetic,simulated
COOLR-SYN-0231,27.584749,95.162986,4.87,13.23,sandy loam,82.43,soilgrids_synthetic,simulated
COOLR-SYN-0232,26.313511,94.666411,5.25,5.11,loam,63.07,soilgrids_synthetic,simulated
COOLR-SYN-0233,27.339109,88.255855,5.39,0.69,loam,69.23,soilgrids_synthetic,simulated
COOLR-SYN-0234,27.553854,91.588331,5.05,31.62,clay loam,66.66,soilgrids_synthetic,simulated
COOLR-SYN-0235,27.581035,95.057585,4.91,3.45,sandy loam,39.31,soilgrids_synthetic,simulated
COOLR-SYN-0236,25.029545,92.184395,5.25,1.14,silty clay loam,50.05,soilgrids_synthetic,simulated
COOLR-SYN-0237,26.860379,92.809454,5.75,43.08,sandy loam,70.28,soilgrids_synthetic,simulated
COOLR-SYN-0238,26.667077,93.086934,6.31,25.91,loam,57.54,soilgrids_synthetic,simulated
COOLR-SYN-0239,25.03829,92.207547,6.15,1.08,loam,81.15,soilgrids_synthetic,simulated
COOLR-SYN-0240,25.127564,92.28039,6.82,9.33,sandy loam,62.65,soilgrids_synthetic,simulated
COOLR-SYN-0241,23.680512,91.378246,5.81,28.81,silty clay loam,78.95,soilgrids_synthetic,simulated
COOLR-SYN-0242,23.564151,92.449125,6.78,24.77,sandy clay loam,40.27,soilgrids_synthetic,simulated
COOLR-SYN-0243,27.048573,88.134658,6.14,93.91,silty clay loam,42.59,soilgrids_synthetic,simulated
COOLR-SYN-0244,27.333727,88.577161,4.59,45.25,clay loam,77.32,soilgrids_synthetic,simulated
COOLR-SYN-0245,24.995418,94.402101,6.66,118.96,sandy loam,66.04,soilgrids_synthetic,simulated
COOLR-SYN-0246,23.931293,91.34985,4.85,1.52,clay loam,82.68,soilgrids_synthetic,simulated
COOLR-SYN-0247,27.336963,91.569294,4.71,72.68,silty clay loam,44.86,soilgrids_synthetic,simulated
COOLR-SYN-0248,27.638671,88.643487,6.6,13.69,loam,32.93,soilgrids_synthetic,simulated
COOLR-SYN-0249,27.651498,88.313254,6.52,32.67,clay loam,51.05,soilgrids_synthetic,simulated
COOLR-SYN-0250,25.43432,92.319949,4.8,20.31,loam,67.55,soilgrids_synthetic,simulated
COOLR-SYN-0251,27.072307,88.325602,5.74,2.08,silty clay loam,69.96,soilgrids_synthetic,simulated
COOLR-SYN-0252,23.597016,92.987629,5.62,20.06,silty clay loam,72.17,soilgrids_synthetic,simulated
COOLR-SYN-0253,27.455097,88.59613,6.33,12.61,clay,68.62,soilgrids_synthetic,simulated
COOLR-SYN-0254,23.88373,91.580353,5.32,29.86,loam,77.89,soilgrids_synthetic,simulated
COOLR-SYN-0255,24.880962,93.956846,6.66,13.78,loam,77.99,soilgrids_synthetic,simulated
COOLR-SYN-0256,27.313052,88.722607,6.61,37.39,silty clay loam,58.24,soilgrids_synthetic,simulated
COOLR-SYN-0257,23.67983,92.278191,5.62,8.94,clay,78.56,soilgrids_synthetic,simulated
COOLR-SYN-0258,23.40977,91.752041,5.82,56.66,sandy loam,33.94,soilgrids_synthetic,simulated
COOLR-SYN-0259,27.411022,88.328546,6.71,3.15,sandy loam,81.03,soilgrids_synthetic,simulated
COOLR-SYN-0260,25.623148,92.83717,4.77,26.26,sandy loam,52.15,soilgrids_synthetic,simulated
COOLR-SYN-0261,23.659064,92.454376,5.06,8.07,silty clay loam,30.06,soilgrids_synthetic,simulated
COOLR-SYN-0262,26.161343,94.449677,4.94,67.9,sandy loam,58.45,soilgrids_synthetic,simulated
COOLR-SYN-0263,27.175637,88.323937,6.88,7.45,clay loam,82.65,soilgrids_synthetic,simulated
COOLR-SYN-0264,23.300929,91.562337,5.49,28.17,sandy loam,49.14,soilgrids_synthetic,simulated
COOLR-SYN-0265,25.780041,91.219827,5.47,6.53,loam,41.23,soilgrids_synthetic,simulated
COOLR-SYN-0266,25.008159,94.406568,4.53,17.12,loam,55.99,soilgrids_synthetic,simulated
COOLR-SYN-0267,23.864724,91.475844,6.59,32.59,sandy clay loam,30.08,soilgrids_synthetic,simulated
COOLR-SYN-0268,26.965486,88.449848,6.47,0.74,clay,75.06,soilgrids_synthetic,simulated
COOLR-SYN-0269,24.734707,93.955309,6.33,20.48,sandy loam,82.57,soilgrids_synthetic,simulated
COOLR-SYN-0270,26.310615,93.688402,6.38,2.42,loam,84.31,soilgrids_synthetic,simulated
COOLR-SYN-0271,27.01852,88.315952,5.92,1.33,clay loam,54.53,soilgrids_synthetic,simulated
COOLR-SYN-0272,26.685665,92.97201,4.91,6.06,loam,72.56,soilgrids_synthetic,simulated
COOLR-SYN-0273,25.466668,90.098704,4.64,30.85,sandy clay loam,61.15,soilgrids_synthetic,simulated
COOLR-SYN-0274,26.033655,93.656133,6.3,13.5,loam,61.42,soilgrids_synthetic,simulated
COOLR-SYN-0275,25.544908,91.042338,6.99,14.63,clay loam,44.08,soilgrids_synthetic,simulated
COOLR-SYN-0276,27.463169,91.807697,4.84,12.83,silty clay loam,59.89,soilgrids_synthetic,simulated
COOLR-SYN-0277,24.843194,94.058328,6.14,11.09,sandy loam,79.54,soilgrids_synthetic,simulated
COOLR-SYN-0278,27.08487,88.812717,4.61,23.59,clay,41.66,soilgrids_synthetic,simulated
COOLR-SYN-0279,27.568159,95.094375,5.44,43.67,silty clay loam,65.77,soilgrids_synthetic,simulated
COOLR-SYN-0280,26.190973,94.461183,6.38,39.22,sandy clay loam,71.14,soilgrids_synthetic,simulated
COOLR-SYN-0281,23.78479,91.736334,6.15,8.08,sandy loam,76.49,soilgrids_synthetic,simulated
COOLR-SYN-0282,25.635769,92.878465,6.99,8.8,loam,52.64,soilgrids_synthetic,simulated
COOLR-SYN-0283,23.147173,92.597876,6.71,7.64,silty clay loam,59.56,soilgrids_synthetic,simulated
COOLR-SYN-0284,23.837451,91.534857,4.57,0.33,clay loam,44.75,soilgrids_synthetic,simulated
COOLR-SYN-0285,24.292222,93.881791,4.52,63.11,silty clay loam,75.22,soilgrids_synthetic,simulated
COOLR-SYN-0286,22.993096,92.649359,6.28,7.46,silty clay loam,84.64,soilgrids_synthetic,simulated
COOLR-SYN-0287,24.732499,93.827051,6.45,55.05,clay,36.23,soilgrids_synthetic,simulated
COOLR-SYN-0288,24.717184,94.33987,5.67,6.15,sandy loam,52.16,soilgrids_synthetic,simulated
COOLR-SYN-0289,25.283073,92.773468,5.06,47.23,clay loam,55.87,soilgrids_synthetic,simulated
COOLR-SYN-0290,25.083248,94.471494,5.77,34.76,loam,63.4,soilgrids_synthetic,simulated
COOLR-SYN-0291,27.505146,92.035496,5.95,13.49,sandy loam,58.36,soilgrids_synthetic,simulated
COOLR-SYN-0292,23.648507,91.890346,5.65,46.31,silty clay loam,70.08,soilgrids_synthetic,simulated
