event_id,latitude,longitude,date,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,data_source,data_quality
COOLR-SYN-0016,23.579625,91.225923,2016-08-09,0.94,2.05,14.27,12.03,16.46,58.47,0.937,gpm_synthetic,simulated
COOLR-SYN-0017,26.267916,92.798373,2015-07-10,1.31,5.82,13.43,88.96,118.62,549.54,1.31,gpm_synthetic,simulated
COOLR-SYN-0018,25.268988,92.868275,2017-06-27,0.31,40.87,133.09,179.24,205.25,562.68,0.311,gpm_synthetic,simulated
COOLR-SYN-0019,25.353371,92.802101,2016-07-16,18.53,40.92,33.49,127.63,141.53,271.56,18.531,gpm_synthetic,simulated
COOLR-SYN-0020,25.316211,91.99994,2019-08-09,0.22,0.06,2.29,2.13,2.56,13.42,0.222,gpm_synthetic,simulated
COOLR-SYN-0021,27.56998,91.608479,2007-10-03,1.22,11.43,8.92,29.97,44.73,108.75,1.218,gpm_synthetic,simulated
COOLR-SYN-0022,27.00684,88.828015,2014-06-12,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,simulated
COOLR-SYN-0023,25.731431,91.275015,2020-06-23,0.03,0.15,0.72,0.67,0.79,3.41,0.026,gpm_synthetic,simulated
COOLR-SYN-0024,28.02464,94.801961,2019-06-22,1.27,0.82,21.84,26.48,31.7,115.7,1.275,gpm_synthetic,simulated
COOLR-SYN-0025,25.308887,92.34653,2021-07-24,1.76,18.24,37.37,83.97,84.29,356.45,1.764,gpm_synthetic,simulated
COOLR-SYN-0026,24.935123,94.16868,2010-08-26,11.91,18.62,0.66,67.21,107.13,318.27,11.912,gpm_synthetic,simulated
COOLR-SYN-0027,23.444228,91.720122,2022-07-18,0.05,4.48,8.5,23.02,25.95,27.6,0.052,gpm_synthetic,simulated
COOLR-SYN-0028,26.374556,92.709577,2009-07-09,2.27,6.97,18.79,35.21,49.51,127.91,2.269,gpm_synthetic,simulated
COOLR-SYN-0029,22.957572,92.97562,2018-04-14,0.17,5.19,30.2,81.01,106.54,190.8,0.168,gpm_synthetic,simulated
COOLR-SYN-0030,25.513543,92.617845,2009-09-20,0.97,0.64,25.4,64.1,84.9,129.41,0.969,gpm_synthetic,simulated
COOLR-SYN-0031,26.904968,93.101818,2017-09-18,1.56,33.81,23.54,63.25,92.24,125.05,1.558,gpm_synthetic,simulated
COOLR-SYN-0032,25.041131,94.123945,2017-07-22,29.05,57.46,191.64,134.74,271.87,340.06,29.048,gpm_synthetic,simulated
COOLR-SYN-0033,24.636913,93.956661,2018-06-18,0.71,2.74,56.08,24.99,30.93,232.93,0.711,gpm_synthetic,simulated
COOLR-SYN-0034,26.658992,94.146035,2021-09-07,0.29,3.06,15.05,22.14,35.78,129.63,0.285,gpm_synthetic,simulated
COOLR-SYN-0035,26.283638,94.029361,2011-06-26,1.7,1.88,24.71,53.1,105.7,269.37,1.699,gpm_synthetic,simulated
COOLR-SYN-0036,22.955186,93.079746,2010-03-05,0.22,0.15,0.06,2.18,2.87,6.03,0.224,gpm_synthetic,simulated
COOLR-SYN-0037,27.375304,88.018328,2012-08-23,17.59,5.56,19.99,111.67,177.65,326.62,17.592,gpm_synthetic,simulated
COOLR-SYN-0038,25.473047,91.46878,2008-07-15,0.35,1.87,0.74,9.63,11.53,45.98,0.349,gpm_synthetic,simulated
COOLR-SYN-0039,26.550587,94.498696,2019-05-12,0.81,18.27,169.58,88.74,132.61,142.82,0.811,gpm_synthetic,simulated
COOLR-SYN-0040,27.875081,91.945881,2017-09-07,6.29,49.65,53.74,164.66,404.26,594.07,6.294,gpm_synthetic,simulated
COOLR-SYN-0041,23.281091,92.959221,2014-08-22,0.25,0.94,1.17,7.2,8.63,36.78,0.25,gpm_synthetic,simulated
COOLR-SYN-0042,26.167605,92.851852,2021-12-15,0.23,6.93,4.61,4.79,6.79,9.15,0.23,gpm_synthetic,simulated
COOLR-SYN-0043,28.389951,94.89823,2014-04-02,0.04,0.17,0.34,1.23,2.0,2.25,0.038,gpm_synthetic,simulated
COOLR-SYN-0044,26.489235,94.961801,2020-05-26,0.05,11.85,12.86,60.37,61.52,65.22,0.046,gpm_synthetic,simulated
COOLR-SYN-0045,27.710056,88.338914,2017-10-17,0.23,0.47,18.31,8.56,15.37,18.14,0.227,gpm_synthetic,simulated
COOLR-SYN-0046,22.688349,93.085358,2015-10-19,0.16,0.04,0.36,0.85,2.08,4.19,0.163,gpm_synthetic,simulated
COOLR-SYN-0047,27.428542,91.951016,2017-08-05,0.97,0.23,8.99,19.67,25.88,43.29,0.975,gpm_synthetic,simulated
COOLR-SYN-0048,27.349422,88.117505,2013-01-15,0.36,7.21,0.91,9.1,10.25,19.43,0.357,gpm_synthetic,simulated
COOLR-SYN-0049,23.721759,91.75229,2012-08-23,1.43,12.44,19.17,113.46,157.73,260.43,1.429,gpm_synthetic,simulated
COOLR-SYN-0050,25.583592,90.486285,2008-04-03,0.23,8.94,27.51,25.04,25.43,242.88,0.232,gpm_synthetic,simulated
COOLR-SYN-0051,27.046261,95.274911,2011-08-19,0.64,7.4,3.44,126.47,201.25,399.34,0.637,gpm_synthetic,simulated
COOLR-SYN-0052,23.453347,91.640622,2014-07-19,0.29,3.69,6.48,68.29,160.25,629.67,0.29,gpm_synthetic,simulated
COOLR-SYN-0053,24.910985,94.665585,2014-11-03,2.21,7.16,9.84,17.24,20.15,25.58,2.212,gpm_synthetic,simulated
COOLR-SYN-0054,25.322694,91.998986,2007-08-14,6.68,9.02,42.74,84.19,111.05,311.71,6.684,gpm_synthetic,simulated
COOLR-SYN-0055,27.597259,88.514357,2012-12-21,0.0,0.18,0.85,7.52,7.75,33.43,0.004,gpm_synthetic,simulated
COOLR-SYN-0056,25.388237,92.411634,2016-12-11,0.1,0.3,4.49,12.54,32.93,36.52,0.104,gpm_synthetic,simulated
COOLR-SYN-0057,27.375029,95.059365,2015-09-19,1.3,8.64,7.29,21.85,26.73,28.16,1.3,gpm_synthetic,simulated
COOLR-SYN-0058,27.156433,88.071376,2013-09-05,0.24,0.65,1.18,4.04,8.57,10.81,0.242,gpm_synthetic,simulated
COOLR-SYN-0059,25.161418,93.964741,2022-12-27,0.03,0.19,1.9,1.93,5.93,8.01,0.026,gpm_synthetic,simulated
COOLR-SYN-0060,26.636049,93.983477,2014-07-13,2.85,32.94,5.37,180.42,468.2,1506.71,2.855,gpm_synthetic,simulated
COOLR-SYN-0061,26.722872,93.707938,2009-05-22,1.86,5.3,16.13,26.31,27.42,178.93,1.859,gpm_synthetic,simulated
COOLR-SYN-0062,27.029527,88.42718,2009-04-22,0.12,12.26,0.81,17.77,24.14,36.94,0.123,gpm_synthetic,simulated
COOLR-SYN-0063,25.654129,92.577063,2016-10-05,6.8,5.13,10.31,122.65,124.72,167.03,6.804,gpm_synthetic,simulated
COOLR-SYN-0064,26.679202,92.818057,2018-09-22,1.13,10.96,19.02,40.9,81.78,148.03,1.126,gpm_synthetic,simulated
COOLR-SYN-0065,24.39486,94.076364,2013-07-19,0.03,29.23,135.06,128.51,147.26,339.93,0.029,gpm_synthetic,simulated
COOLR-SYN-0066,26.678141,94.278574,2019-06-06,0.16,0.46,0.42,3.17,4.08,7.79,0.161,gpm_synthetic,simulated
COOLR-SYN-0067,27.489484,91.897464,2008-09-06,1.89,59.54,34.69,66.35,143.87,234.29,1.891,gpm_synthetic,simulated
COOLR-SYN-0068,22.793359,92.862636,2019-04-24,0.06,6.91,27.44,39.09,41.27,110.74,0.059,gpm_synthetic,simulated
COOLR-SYN-0069,24.994389,94.053008,2014-09-23,3.18,14.48,3.28,148.11,426.12,459.64,3.183,gpm_synthetic,simulated
COOLR-SYN-0070,25.67581,92.902645,2011-07-07,0.87,10.51,112.47,70.51,478.87,675.81,0.868,gpm_synthetic,simulated
COOLR-SYN-0071,27.160749,95.423582,2011-06-14,2.26,0.88,4.34,14.01,25.32,57.86,2.264,gpm_synthetic,simulated
COOLR-SYN-0072,27.46759,95.044953,2020-11-05,0.79,40.98,36.56,34.53,102.56,106.13,0.789,gpm_synthetic,simulated
COOLR-SYN-0073,23.312205,91.697654,2014-12-26,0.05,2.51,0.31,9.79,24.27,78.03,0.047,gpm_synthetic,simulated
COOLR-SYN-0074,27.695666,91.709101,2022-10-27,0.27,15.8,13.85,69.72,94.53,98.09,0.272,gpm_synthetic,simulated
COOLR-SYN-0075,22.859405,92.887289,2021-08-04,0.19,0.1,21.02,22.33,28.68,59.9,0.189,gpm_synthetic,simulated
COOLR-SYN-0076,26.146315,93.014719,2007-09-01,2.16,33.27,97.77,117.95,190.25,288.38,2.156,gpm_synthetic,simulated
COOLR-SYN-0077,25.080945,92.08286,2016-06-05,0.01,0.5,0.04,1.15,2.6,5.2,0.012,gpm_synthetic,simulated
COOLR-SYN-0078,27.473332,91.663204,2014-05-03,1.25,5.31,68.83,46.17,72.55,241.5,1.246,gpm_synthetic,simulated
COOLR-SYN-0079,25.646563,92.543454,2013-08-18,0.1,2.91,6.36,8.2,13.77,19.45,0.102,gpm_synthetic,simulated
COOLR-SYN-0080,26.900897,92.757859,2019-08-06,17.52,111.38,40.88,103.11,198.74,366.84,17.521,gpm_synthetic,simulated
COOLR-SYN-0081,23.629534,91.760134,2009-08-17,3.99,55.2,119.72,197.86,443.64,831.95,3.99,gpm_synthetic,simulated
COOLR-SYN-0082,25.953712,94.44601,2021-06-26,1.06,0.41,20.12,53.2,137.6,171.47,1.06,gpm_synthetic,simulated
COOLR-SYN-0083,27.617477,92.022242,2020-09-07,0.53,31.7,46.02,84.56,169.58,279.67,0.534,gpm_synthetic,simulated
COOLR-SYN-0084,26.721789,94.034842,2018-08-23,1.04,4.18,8.94,14.06,24.23,107.56,1.038,gpm_synthetic,simulated
COOLR-SYN-0085,23.134189,92.674404,2011-08-26,5.68,22.98,4.14,47.93,56.36,239.16,5.68,gpm_synthetic,simulated
COOLR-SYN-0086,27.387175,88.656609,2016-06-06,1.47,24.95,114.48,115.95,150.07,319.06,1.472,gpm_synthetic,simulated
COOLR-SYN-0087,25.718288,92.647348,2018-09-18,2.57,57.53,87.87,106.87,137.59,331.82,2.572,gpm_synthetic,simulated
COOLR-SYN-0088,25.762103,92.791757,2021-04-11,0.29,1.08,0.42,11.06,51.27,108.93,0.287,gpm_synthetic,simulated
COOLR-SYN-0089,26.433527,93.056509,2016-10-01,0.11,2.03,3.26,73.73,179.8,199.0,0.112,gpm_synthetic,simulated
COOLR-SYN-0090,23.185602,92.807138,2015-01-24,0.12,1.15,5.47,2.62,5.08,8.79,0.121,gpm_synthetic,simulated
COOLR-SYN-0091,27.710717,88.408769,2021-07-22,1.93,2.88,26.45,22.3,31.03,137.88,1.932,gpm_synthetic,simulated
COOLR-SYN-0092,26.704761,93.919223,2016-07-22,2.22,86.75,20.54,87.54,152.78,190.96,2.218,gpm_synthetic,simulated
COOLR-SYN-0093,23.952179,91.324882,2020-08-01,0.16,0.04,1.33,2.52,4.74,14.07,0.16,gpm_synthetic,simulated
COOLR-SYN-0094,27.51471,88.836559,2013-08-07,2.39,166.35,223.7,208.43,348.17,1108.0,2.394,gpm_synthetic,simulated
COOLR-SYN-0095,26.53895,94.060542,2022-12-15,0.06,0.33,2.36,7.27,9.9,13.3,0.064,gpm_synthetic,simulated
COOLR-SYN-0096,22.673416,93.082699,2010-07-11,1.78,36.22,2.37,183.79,246.01,373.73,1.784,gpm_synthetic,simulated
COOLR-SYN-0097,25.673252,91.669729,2012-07-18,5.91,36.44,33.97,169.62,188.75,672.41,5.905,gpm_synthetic,simulated
COOLR-SYN-0098,22.813673,93.052559,2021-06-05,0.41,14.79,0.38,28.19,72.97,93.02,0.411,gpm_synthetic,simulated
COOLR-SYN-0099,26.074795,94.520228,2013-07-01,14.15,16.46,39.64,82.85,134.97,264.08,14.154,gpm_synthetic,simulated
COOLR-SYN-0100,25.655645,90.53456,2017-09-09,0.93,10.99,85.07,89.98,129.52,265.93,0.935,gpm_synthetic,simulated
COOLR-SYN-0101,24.799413,93.621209,2012-07-20,0.85,16.23,5.52,19.96,33.74,40.07,0.849,gpm_synthetic,simulated
COOLR-SYN-0102,26.484641,94.535945,2011-11-14,2.21,18.66,7.9,20.39,57.81,64.85,2.208,gpm_synthetic,simulated
COOLR-SYN-0103,27.425782,88.349408,2022-10-15,2.58,9.73,142.98,65.18,68.6,70.87,2.577,gpm_synthetic,simulated
COOLR-SYN-0104,23.629258,91.768606,2013-09-16,2.47,32.41,104.56,28.7,29.0,61.29,2.474,gpm_synthetic,simulated
COOLR-SYN-0105,27.047118,88.571581,2017-07-25,0.81,4.88,10.85,27.61,27.71,52.86,0.812,gpm_synthetic,simulated
COOLR-SYN-0106,26.243827,94.731286,2007-09-17,1.24,4.99,4.26,20.85,22.71,34.22,1.24,gpm_synthetic,simulated
COOLR-SYN-0107,25.673999,92.950917,2018-08-02,8.6,17.02,120.13,120.49,166.23,312.83,8.604,gpm_synthetic,simulated
COOLR-SYN-0108,27.08299,88.509643,2010-08-05,0.11,0.01,0.49,0.6,0.62,2.07,0.106,gpm_synthetic,simulated
COOLR-SYN-0109,24.538994,93.953079,2009-12-23,5.45,3.0,16.48,42.61,45.09,74.41,5.453,gpm_synthetic,simulated
COOLR-SYN-0110,26.42286,94.228125,2012-07-06,14.74,3.75,97.18,282.43,328.77,378.64,14.735,gpm_synthetic,simulated
COOLR-SYN-0111,23.908915,91.162032,2022-12-10,1.25,2.71,4.07,8.58,10.21,22.52,1.248,gpm_synthetic,simulated
COOLR-SYN-0112,26.54548,94.835463,2016-09-03,0.48,21.11,18.38,74.9,158.96,358.6,0.484,gpm_synthetic,simulated
COOLR-SYN-0113,27.462606,88.2921,2015-09-02,3.41,1.08,4.99,136.36,164.57,246.32,3.405,gpm_synthetic,simulated
COOLR-SYN-0114,26.02142,93.98521,2007-08-21,1.64,115.02,320.13,262.58,320.08,573.4,1.639,gpm_synthetic,simulated
COOLR-SYN-0115,25.693725,91.264338,2014-01-05,0.12,0.33,0.83,6.57,14.32,22.18,0.119,gpm_synthetic,simulated
COOLR-SYN-0116,25.925331,93.626542,2016-10-04,6.78,1.21,4.17,38.16,42.14,48.67,6.775,gpm_synthetic,simulated
COOLR-SYN-0117,25.436809,92.063739,2007-10-20,0.02,1.44,0.39,2.72,2.73,8.13,0.016,gpm_synthetic,simulated
COOLR-SYN-0118,27.321754,95.003221,2018-10-04,1.8,2.83,12.38,24.14,24.97,57.51,1.8,gpm_synthetic,simulated
COOLR-SYN-0119,25.78809,92.78774,2007-06-20,1.55,16.9,3.92,147.85,243.82,284.68,1.548,gpm_synthetic,simulated
COOLR-SYN-0120,23.562153,91.498141,2018-07-27,0.06,5.42,7.14,11.32,14.27,19.4,0.058,gpm_synthetic,simulated
COOLR-SYN-0121,25.130072,94.260025,2018-06-04,0.47,3.78,7.02,31.49,32.52,72.36,0.473,gpm_synthetic,simulated
COOLR-SYN-0122,25.042154,94.690907,2022-02-06,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,simulated
COOLR-SYN-0123,25.273063,91.460605,2018-08-07,9.6,72.1,186.92,133.18,356.57,459.74,9.599,gpm_synthetic,simulated
COOLR-SYN-0124,27.062492,88.165059,2014-08-03,5.45,49.93,40.23,129.16,361.34,372.7,5.448,gpm_synthetic,simulated
COOLR-SYN-0125,25.179454,91.827363,2007-03-18,1.32,6.7,1.05,19.37,24.42,82.8,1.325,gpm_synthetic,simulated
COOLR-SYN-0126,23.482803,92.715975,2019-05-16,3.25,2.29,40.64,34.59,55.85,86.72,3.254,gpm_synthetic,simulated
COOLR-SYN-0127,25.024534,91.966671,2016-08-26,8.6,104.98,788.97,268.96,396.78,412.46,8.604,gpm_synthetic,simulated
COOLR-SYN-0128,26.598038,94.452386,2012-07-12,7.34,14.3,7.65,97.25,253.74,496.54,7.339,gpm_synthetic,simulated
COOLR-SYN-0129,25.39989,91.144321,2021-08-08,0.71,5.87,28.39,41.98,96.3,214.63,0.708,gpm_synthetic,simulated
COOLR-SYN-0130,27.469356,95.450824,2010-10-14,0.45,0.74,6.71,12.09,13.79,47.17,0.448,gpm_synthetic,simulated
COOLR-SYN-0131,27.470457,95.101345,2012-10-10,0.46,3.34,3.74,12.15,16.22,38.5,0.461,gpm_synthetic,simulated
COOLR-SYN-0132,25.884982,94.040086,2018-02-11,0.65,7.66,5.29,25.09,74.52,181.76,0.651,gpm_synthetic,simulated
COOLR-SYN-0133,26.324344,93.716718,2010-10-20,0.58,0.47,0.12,3.88,8.06,9.02,0.581,gpm_synthetic,simulated
COOLR-SYN-0134,25.966183,90.342803,2015-08-24,2.09,7.8,309.86,170.2,202.71,257.81,2.094,gpm_synthetic,simulated
COOLR-SYN-0135,24.077844,91.238811,2013-07-01,0.0,64.86,21.94,172.57,211.61,713.64,0.001,gpm_synthetic,simulated
COOLR-SYN-0136,25.264855,92.435652,2016-06-17,5.9,131.55,1.92,122.26,159.38,737.89,5.896,gpm_synthetic,simulated
COOLR-SYN-0137,23.546136,92.524373,2017-02-26,0.01,0.28,1.25,4.11,4.18,5.06,0.009,gpm_synthetic,simulated
COOLR-SYN-0138,26.496954,92.815188,2010-08-11,28.58,12.35,72.05,210.42,471.14,528.98,28.58,gpm_synthetic,simulated
COOLR-SYN-0139,25.26115,90.842607,2015-09-23,0.83,11.07,56.27,81.42,234.35,238.94,0.827,gpm_synthetic,simulated
COOLR-SYN-0140,25.534792,90.796421,2009-07-10,1.4,2.01,12.9,57.15,81.58,170.75,1.398,gpm_synthetic,simulated
COOLR-SYN-0141,26.514564,94.787125,2018-10-18,2.57,17.2,30.95,61.46,211.82,516.55,2.575,gpm_synthetic,simulated
COOLR-SYN-0142,26.182656,92.753921,2008-07-12,4.81,51.15,11.75,161.15,232.57,646.19,4.809,gpm_synthetic,simulated
COOLR-SYN-0143,26.206664,93.717797,2009-09-08,0.1,5.58,151.68,94.41,100.4,186.16,0.097,gpm_synthetic,simulated
COOLR-SYN-0144,26.233692,94.745267,2011-07-26,9.21,27.83,1.14,119.52,166.67,355.03,9.21,gpm_synthetic,simulated
COOLR-SYN-0145,26.289796,93.800872,2016-06-17,27.13,46.35,425.3,212.43,434.88,1095.66,27.128,gpm_synthetic,simulated
COOLR-SYN-0146,25.246616,93.950517,2021-06-13,0.23,0.62,7.75,15.4,56.83,71.98,0.231,gpm_synthetic,simulated
COOLR-SYN-0147,28.025338,94.709516,2017-07-27,5.82,19.94,0.41,131.15,326.19,480.45,5.817,gpm_synthetic,simulated
COOLR-SYN-0148,22.853782,92.661744,2017-07-06,0.18,3.84,7.88,23.95,91.39,155.27,0.178,gpm_synthetic,simulated
COOLR-SYN-0149,25.501521,90.43235,2014-06-24,0.51,34.74,16.86,52.57,58.23,107.19,0.509,gpm_synthetic,simulated
COOLR-SYN-0150,26.442687,94.366423,2020-07-16,3.12,14.6,0.13,25.88,29.07,63.39,3.121,gpm_synthetic,simulated
COOLR-SYN-0151,26.681546,92.790107,2009-08-11,0.15,2.22,6.79,38.6,41.5,105.32,0.147,gpm_synthetic,simulated
COOLR-SYN-0152,27.461159,88.250311,2014-04-04,0.06,0.35,3.86,4.49,5.22,22.96,0.059,gpm_synthetic,simulated
COOLR-SYN-0153,25.419819,91.574478,2021-12-04,0.56,5.42,10.83,23.17,27.23,69.83,0.564,gpm_synthetic,simulated
COOLR-SYN-0154,28.114142,94.648165,2009-09-23,0.01,0.17,0.08,0.51,1.3,2.22,0.008,gpm_synthetic,simulated
COOLR-SYN-0155,25.4771,91.634503,2017-08-14,0.11,1.15,3.02,4.59,5.77,6.11,0.113,gpm_synthetic,simulated
COOLR-SYN-0156,27.309174,91.527416,2022-01-06,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,simulated
COOLR-SYN-0157,23.943682,91.335958,2022-08-06,3.82,6.07,30.65,36.64,41.99,48.25,3.816,gpm_synthetic,simulated
COOLR-SYN-0158,23.136321,92.57049,2018-06-04,1.33,7.43,0.45,26.83,28.36,50.29,1.328,gpm_synthetic,simulated
COOLR-SYN-0159,24.076261,91.17854,2019-09-02,3.13,3.68,94.85,65.35,155.61,488.12,3.128,gpm_synthetic,simulated
COOLR-SYN-0160,26.427843,94.8464,2009-08-04,0.84,13.54,0.64,43.85,52.58,125.38,0.838,gpm_synthetic,simulated
COOLR-SYN-0161,26.733922,94.296192,2014-05-03,0.35,2.5,4.2,15.2,36.39,46.89,0.348,gpm_synthetic,simulated
COOLR-SYN-0162,25.200684,90.953965,2015-10-17,0.11,1.21,20.19,13.26,20.38,21.82,0.115,gpm_synthetic,simulated
COOLR-SYN-0163,26.405311,93.761953,2010-07-04,3.99,1.37,17.93,63.62,96.77,138.66,3.989,gpm_synthetic,simulated
COOLR-SYN-0164,26.256821,94.536556,2013-11-05,1.18,7.32,17.54,24.64,30.16,155.72,1.179,gpm_synthetic,simulated
COOLR-SYN-0165,25.937459,93.618759,2022-11-25,0.33,12.96,65.51,24.88,57.11,80.97,0.329,gpm_synthetic,simulated
COOLR-SYN-0166,26.55385,92.640725,2018-05-07,1.59,6.92,25.18,54.53,74.13,284.49,1.593,gpm_synthetic,simulated
COOLR-SYN-0167,23.715318,92.47366,2016-12-25,1.29,1.65,14.8,35.96,63.71,200.74,1.293,gpm_synthetic,simulated
COOLR-SYN-0168,26.781618,92.847414,2019-07-15,0.01,0.21,0.06,0.99,1.32,1.4,0.012,gpm_synthetic,simulated
COOLR-SYN-0169,27.515853,88.365327,2013-07-07,0.41,14.64,35.75,67.76,145.11,258.44,0.415,gpm_synthetic,simulated
COOLR-SYN-0170,25.210015,92.488329,2018-02-19,0.12,13.18,5.87,15.0,15.83,71.05,0.118,gpm_synthetic,simulated
COOLR-SYN-0171,23.311679,92.785538,2010-08-05,3.82,14.24,194.56,73.54,96.93,106.06,3.822,gpm_synthetic,simulated
COOLR-SYN-0172,25.642824,90.384112,2012-08-02,0.2,0.94,8.34,6.7,16.25,16.46,0.197,gpm_synthetic,simulated
COOLR-SYN-0173,27.114148,92.758747,2009-08-22,0.32,33.99,38.34,46.69,61.39,132.77,0.321,gpm_synthetic,simulated
COOLR-SYN-0174,25.557863,90.847762,2018-05-02,0.02,0.43,0.65,2.11,4.3,5.84,0.02,gpm_synthetic,simulated
COOLR-SYN-0175,27.734167,92.040014,2017-08-25,0.69,7.09,96.85,195.08,215.1,2918.66,0.685,gpm_synthetic,simulated
COOLR-SYN-0176,24.741144,94.309872,2014-08-12,3.71,48.92,170.34,228.24,553.91,1556.95,3.71,gpm_synthetic,simulated
COOLR-SYN-0177,22.890431,93.080887,2007-03-21,0.35,1.18,9.86,7.43,13.44,14.43,0.349,gpm_synthetic,simulated
COOLR-SYN-0178,26.395312,94.734901,2014-07-22,2.41,3.91,22.1,63.51,109.64,331.4,2.412,gpm_synthetic,simulated
COOLR-SYN-0179,28.000074,94.905685,2014-08-18,12.18,21.33,12.17,121.67,168.79,297.33,12.184,gpm_synthetic,simulated
COOLR-SYN-0180,27.347363,95.289079,2009-02-01,0.03,0.51,2.29,1.56,3.87,5.06,0.029,gpm_synthetic,simulated
COOLR-SYN-0181,27.819442,92.095571,2016-09-07,0.86,18.49,5.62,49.89,75.12,101.36,0.861,gpm_synthetic,simulated
COOLR-SYN-0182,25.158865,91.612993,2007-07-26,0.66,0.66,5.5,11.17,13.77,13.77,0.663,gpm_synthetic,simulated
COOLR-SYN-0183,26.608196,94.295294,2009-05-12,5.61,6.21,19.93,42.25,73.21,254.26,5.614,gpm_synthetic,simulated
COOLR-SYN-0184,24.332141,93.874987,2018-11-18,0.32,1.81,0.56,3.52,4.59,4.63,0.322,gpm_synthetic,simulated
COOLR-SYN-0185,25.052412,92.318306,2011-02-10,0.07,2.23,3.38,3.77,4.29,8.82,0.072,gpm_synthetic,simulated
COOLR-SYN-0186,23.968481,92.451709,2011-05-17,3.5,35.09,78.69,109.59,127.02,137.42,3.502,gpm_synthetic,simulated
COOLR-SYN-0187,26.342886,94.491241,2017-09-07,1.78,1.38,163.16,123.57,128.4,131.27,1.783,gpm_synthetic,simulated
COOLR-SYN-0188,25.906954,93.614632,2017-10-13,1.25,3.34,7.92,13.69,14.51,38.77,1.252,gpm_synthetic,simulated
COOLR-SYN-0189,28.37987,94.536148,2009-07-19,0.85,6.78,9.84,45.38,49.04,97.44,0.854,gpm_synthetic,simulated
COOLR-SYN-0190,26.757169,93.802109,2018-11-01,0.5,3.27,9.34,10.65,15.1,34.97,0.503,gpm_synthetic,simulated
COOLR-SYN-0191,23.77777,91.540419,2014-08-15,1.42,4.34,16.93,38.89,101.27,192.41,1.421,gpm_synthetic,simulated
COOLR-SYN-0192,23.814082,92.403043,2017-05-13,0.89,2.15,0.38,13.3,15.41,75.21,0.894,gpm_synthetic,simulated
COOLR-SYN-0193,23.291111,92.548473,2016-09-08,29.31,10.51,478.81,212.54,227.37,296.7,29.315,gpm_synthetic,simulated
COOLR-SYN-0194,23.62715,91.801019,2019-09-12,0.68,2.24,5.82,75.75,82.53,193.44,0.678,gpm_synthetic,simulated
COOLR-SYN-0195,25.05046,93.868707,2022-09-07,4.78,14.33,21.71,112.16,134.18,301.92,4.782,gpm_synthetic,simulated
COOLR-SYN-0196,25.627111,91.179204,2009-11-27,0.65,1.0,9.63,26.92,27.3,164.64,0.654,gpm_synthetic,simulated
COOLR-SYN-0197,24.664102,94.295038,2007-09-20,2.4,44.47,3.21,56.03,73.99,81.26,2.404,gpm_synthetic,simulated
COOLR-SYN-0198,23.159806,92.785666,2008-06-21,0.92,67.34,193.21,152.3,287.35,362.08,0.92,gpm_synthetic,simulated
COOLR-SYN-0199,24.027094,91.445752,2018-08-02,17.79,27.23,19.86,130.78,174.05,505.71,17.786,gpm_synthetic,simulated
COOLR-SYN-0200,27.44369,95.212029,2014-11-16,0.16,0.07,2.22,7.41,8.46,10.69,0.165,gpm_synthetic,simulated
COOLR-SYN-0201,26.471519,94.429377,2017-09-24,6.75,3.13,40.03,43.38,48.83,102.35,6.747,gpm_synthetic,simulated
COOLR-SYN-0202,24.771745,94.213224,2012-10-08,0.13,0.02,2.97,3.39,4.36,45.08,0.13,gpm_synthetic,simulated
COOLR-SYN-0203,25.301239,92.804486,2011-07-15,2.27,0.11,5.05,21.22,24.0,30.93,2.269,gpm_synthetic,simulated
COOLR-SYN-0204,25.273217,92.557225,2015-03-10,0.17,0.83,2.74,3.05,4.99,11.34,0.169,gpm_synthetic,simulated
COOLR-SYN-0205,26.338813,94.151934,2014-08-11,0.04,0.11,0.69,1.0,1.49,5.67,0.041,gpm_synthetic,simulated
COOLR-SYN-0206,27.423853,88.168576,2011-08-22,0.01,25.38,31.94,57.34,87.74,164.94,0.012,gpm_synthetic,simulated
COOLR-SYN-0207,25.556123,92.555088,2012-04-15,0.63,1.71,1.87,29.14,53.63,58.57,0.633,gpm_synthetic,simulated
COOLR-SYN-0208,23.127361,92.62715,2010-11-25,0.3,3.5,0.61,6.2,6.24,16.53,0.3,gpm_synthetic,simulated
COOLR-SYN-0209,25.72682,92.69056,2019-06-24,3.68,11.12,39.86,58.59,83.95,109.47,3.68,gpm_synthetic,simulated
COOLR-SYN-0210,27.002463,95.376785,2007-01-27,0.36,0.31,1.88,3.24,3.91,16.6,0.357,gpm_synthetic,simulated
COOLR-SYN-0211,25.609315,91.173782,2011-08-02,6.2,19.22,5.31,54.54,57.02,145.35,6.201,gpm_synthetic,simulated
COOLR-SYN-0212,26.274573,93.975554,2012-07-03,2.41,15.08,0.14,162.59,255.72,449.65,2.413,gpm_synthetic,simulated
COOLR-SYN-0213,26.314466,94.032862,2021-04-19,2.09,9.2,18.36,29.27,53.29,110.05,2.089,gpm_synthetic,simulated
