event_id,latitude,longitude,elevation,slope,aspect,curvature,terrain_ruggedness,data_source,data_quality
COOLR-SYN-0053,24.910985,94.665585,50.0,34.66,279.98,0.0051,112.43,dem_synthetic,simulated
COOLR-SYN-0054,25.322694,91.998986,1660.1,25.4,173.7,0.0004,79.08,dem_synthetic,simulated
COOLR-SYN-0055,27.597259,88.514357,2275.4,37.72,2.52,0.0485,12.42,dem_synthetic,simulated
COOLR-SYN-0056,25.388237,92.411634,765.7,47.57,323.46,-0.0294,89.54,dem_synthetic,simulated
COOLR-SYN-0057,27.375029,95.059365,3657.0,39.42,241.26,0.0417,79.37,dem_synthetic,simulated
COOLR-SYN-0058,27.156433,88.071376,1965.2,33.81,149.65,0.0707,60.34,dem_synthetic,simulated
COOLR-SYN-0059,25.161418,93.964741,1360.2,19.0,319.24,0.1109,65.67,dem_synthetic,simulated
COOLR-SYN-0060,26.636049,93.983477,3333.4,34.4,235.29,0.0311,54.18,dem_synthetic,simulated
COOLR-SYN-0061,26.722872,93.707938,2893.5,49.77,246.86,0.0872,80.48,dem_synthetic,simulated
COOLR-SYN-0062,27.029527,88.42718,3425.7,39.31,46.37,-0.034,61.93,dem_synthetic,simulated
COOLR-SYN-0063,25.654129,92.577063,2521.0,27.05,76.92,-0.0269,14.93,dem_synthetic,simulated
COOLR-SYN-0064,26.679202,92.818057,2734.2,16.19,47.82,-0.0135,85.81,dem_synthetic,simulated
COOLR-SYN-0065,24.39486,94.076364,439.7,30.37,302.51,0.0072,114.05,dem_synthetic,simulated
COOLR-SYN-0066,26.678141,94.278574,3283.6,30.05,107.8,0.0515,123.96,dem_synthetic,simulated
COOLR-SYN-0067,27.489484,91.897464,2264.3,36.82,99.23,0.041,8.83,dem_synthetic,simulated
COOLR-SYN-0068,22.793359,92.862636,508.8,32.43,68.6,-0.0693,10.83,dem_synthetic,simulated
COOLR-SYN-0069,24.994389,94.053008,656.1,33.12,113.09,0.0363,239.96,dem_synthetic,simulated
COOLR-SYN-0070,25.67581,92.902645,1590.5,32.71,165.76,-0.0326,25.59,dem_synthetic,simulated
COOLR-SYN-0071,27.160749,95.423582,2755.8,31.48,147.01,-0.0104,65.4,dem_synthetic,simulated
COOLR-SYN-0072,27.46759,95.044953,2458.0,51.05,301.57,0.0239,12.69,dem_synthetic,simulated
COOLR-SYN-0073,23.312205,91.697654,695.0,31.08,54.66,-0.0393,40.88,dem_synthetic,simulated
COOLR-SYN-0074,27.695666,91.709101,2358.3,45.98,52.97,-0.0074,11.22,dem_synthetic,simulated
COOLR-SYN-0075,22.859405,92.887289,384.1,22.06,347.65,-0.0519,36.4,dem_synthetic,simulated
COOLR-SYN-0076,26.146315,93.014719,2346.8,49.78,50.68,-0.0265,18.15,dem_synthetic,simulated
COOLR-SYN-0077,25.080945,92.08286,1117.5,9.88,62.17,0.075,136.84,dem_synthetic,simulated
COOLR-SYN-0078,27.473332,91.663204,1393.8,39.73,182.64,-0.0031,83.15,dem_synthetic,simulated
COOLR-SYN-0079,25.646563,92.543454,804.2,23.96,69.0,-0.0081,111.98,dem_synthetic,simulated
COOLR-SYN-0080,26.900897,92.757859,2366.9,25.54,177.31,0.0222,41.02,dem_synthetic,simulated
COOLR-SYN-0081,23.629534,91.760134,1287.1,32.26,301.54,-0.008,225.25,dem_synthetic,simulated
COOLR-SYN-0082,25.953712,94.44601,1764.1,35.4,127.36,0.0394,274.66,dem_synthetic,simulated
COOLR-SYN-0083,27.617477,92.022242,2509.6,26.71,0.63,0.0475,32.45,dem_synthetic,simulated
COOLR-SYN-0084,26.721789,94.034842,2090.3,40.75,247.21,0.0667,39.62,dem_synthetic,simulated
COOLR-SYN-0085,23.134189,92.674404,64.4,27.74,334.26,0.0643,82.99,dem_synthetic,simulated
COOLR-SYN-0086,27.387175,88.656609,2375.8,41.79,54.6,0.0957,74.78,dem_synthetic,simulated
COOLR-SYN-0087,25.718288,92.647348,1918.3,35.39,298.02,-0.053,12.37,dem_synthetic,simulated
COOLR-SYN-0088,25.762103,92.791757,1211.2,39.13,236.71,-0.0351,61.03,dem_synthetic,simulated
COOLR-SYN-0089,26.433527,93.056509,2292.4,32.78,161.94,0.0132,6.27,dem_synthetic,simulated
COOLR-SYN-0090,23.185602,92.807138,911.7,29.6,90.35,-0.0461,66.96,dem_synthetic,simulated
COOLR-SYN-0091,27.710717,88.408769,3792.6,30.26,85.1,0.0105,43.8,dem_synthetic,simulated
COOLR-SYN-0092,26.704761,93.919223,3165.4,26.41,339.73,0.0176,94.38,dem_synthetic,simulated
COOLR-SYN-0093,23.952179,91.324882,872.6,15.17,4.92,-0.086,11.99,dem_synthetic,simulated
COOLR-SYN-0094,27.51471,88.836559,1926.0,29.4,71.29,-0.0533,193.73,dem_synthetic,simulated
COOLR-SYN-0095,26.53895,94.060542,3247.6,38.17,264.38,-0.0375,17.0,dem_synthetic,simulated
COOLR-SYN-0096,22.673416,93.082699,454.5,19.48,204.4,-0.0661,11.78,dem_synthetic,simulated
COOLR-SYN-0097,25.673252,91.669729,1010.8,43.98,294.44,-0.0274,36.27,dem_synthetic,simulated
COOLR-SYN-0098,22.813673,93.052559,377.8,24.76,196.88,-0.0166,190.76,dem_synthetic,simulated
COOLR-SYN-0099,26.074795,94.520228,2528.9,26.54,299.2,-0.0283,6.63,dem_synthetic,simulated
COOLR-SYN-0100,25.655645,90.53456,201.7,33.94,243.53,-0.0672,209.6,dem_synthetic,simulated
COOLR-SYN-0101,24.799413,93.621209,2180.7,39.29,249.83,-0.0431,170.18,dem_synthetic,simulated
COOLR-SYN-0102,26.484641,94.535945,2474.7,33.56,333.03,0.0313,210.56,dem_synthetic,simulated
COOLR-SYN-0103,27.425782,88.349408,2282.1,43.17,37.48,0.037,23.96,dem_synthetic,simulated
COOLR-SYN-0104,23.629258,91.768606,141.6,13.68,88.32,-0.1114,20.87,dem_synthetic,simulated
COOLR-SYN-0105,27.047118,88.571581,2008.2,15.03,147.54,0.0231,49.26,dem_synthetic,simulated
COOLR-SYN-0106,26.243827,94.731286,3082.7,47.84,96.5,-0.0556,169.57,dem_synthetic,simulated
COOLR-SYN-0107,25.673999,92.950917,1102.6,24.93,291.84,-0.0358,106.51,dem_synthetic,simulated
COOLR-SYN-0108,27.08299,88.509643,3016.4,23.36,20.33,0.0617,21.25,dem_synthetic,simulated
COOLR-SYN-0109,24.538994,93.953079,524.8,26.82,137.21,-0.037,14.46,dem_synthetic,simulated
COOLR-SYN-0110,26.42286,94.228125,1246.2,15.84,138.03,0.0126,75.83,dem_synthetic,simulated
COOLR-SYN-0111,23.908915,91.162032,1054.1,17.14,316.98,0.0363,110.31,dem_synthetic,simulated
COOLR-SYN-0112,26.54548,94.835463,2058.7,35.58,241.19,-0.0269,75.33,dem_synthetic,simulated
COOLR-SYN-0113,27.462606,88.2921,3268.8,36.29,324.7,-0.0481,287.34,dem_synthetic,simulated
COOLR-SYN-0114,26.02142,93.98521,2852.3,45.57,315.82,0.0827,106.0,dem_synthetic,simulated
COOLR-SYN-0115,25.693725,91.264338,2166.0,35.2,176.69,0.052,3.15,dem_synthetic,simulated
COOLR-SYN-0116,25.925331,93.626542,761.9,30.94,122.08,0.0505,7.23,dem_synthetic,simulated
COOLR-SYN-0117,25.436809,92.063739,1169.7,33.91,200.97,-0.0319,10.08,dem_synthetic,simulated
COOLR-SYN-0118,27.321754,95.003221,2932.8,37.31,99.33,-0.0432,48.36,dem_synthetic,simulated
COOLR-SYN-0119,25.78809,92.78774,2057.8,40.5,137.79,-0.0607,32.65,dem_synthetic,simulated
COOLR-SYN-0120,23.562153,91.498141,50.0,17.33,107.93,0.0107,35.45,dem_synthetic,simulated
COOLR-SYN-0121,25.130072,94.260025,1356.2,32.37,3.8,-0.0353,81.63,dem_synthetic,simulated
COOLR-SYN-0122,25.042154,94.690907,1281.4,24.15,131.47,0.0119,112.14,dem_synthetic,simulated
COOLR-SYN-0123,25.273063,91.460605,1672.5,20.02,15.74,0.0714,36.86,dem_synthetic,simulated
COOLR-SYN-0124,27.062492,88.165059,1195.7,30.6,82.96,-0.0283,25.26,dem_synthetic,simulated
COOLR-SYN-0125,25.179454,91.827363,1434.4,23.31,354.4,-0.0015,198.59,dem_synthetic,simulated
COOLR-SYN-0126,23.482803,92.715975,928.5,26.54,307.49,0.004,133.51,dem_synthetic,simulated
COOLR-SYN-0127,25.024534,91.966671,1093.6,39.13,100.91,-0.0108,2.13,dem_synthetic,simulated
COOLR-SYN-0128,26.598038,94.452386,2672.0,44.05,27.69,0.0054,57.57,dem_synthetic,simulated
COOLR-SYN-0129,25.39989,91.144321,1318.2,29.92,134.43,0.0385,6.11,dem_synthetic,simulated
COOLR-SYN-0130,27.469356,95.450824,3084.4,33.23,170.15,-0.0177,316.24,dem_synthetic,simulated
COOLR-SYN-0131,27.470457,95.101345,2578.8,38.06,209.54,-0.0073,107.06,dem_synthetic,simulated
COOLR-SYN-0132,25.884982,94.040086,1464.9,22.99,219.34,0.0087,238.07,dem_synthetic,simulated
COOLR-SYN-0133,26.324344,93.716718,2195.9,25.35,330.93,0.0431,176.19,dem_synthetic,simulated
COOLR-SYN-0134,25.966183,90.342803,3077.3,31.12,181.13,-0.0581,6.74,dem_synthetic,simulated
COOLR-SYN-0135,24.077844,91.238811,1434.1,36.36,122.63,-0.0589,22.1,dem_synthetic,simulated
COOLR-SYN-0136,25.264855,92.435652,1999.6,31.74,205.13,0.0905,62.36,dem_synthetic,simulated
COOLR-SYN-0137,23.546136,92.524373,543.9,18.61,163.35,-0.0053,48.53,dem_synthetic,simulated
COOLR-SYN-0138,26.496954,92.815188,3168.4,20.75,308.07,-0.026,17.21,dem_synthetic,simulated
COOLR-SYN-0139,25.26115,90.842607,810.0,19.11,321.22,0.0884,13.92,dem_synthetic,simulated
COOLR-SYN-0140,25.534792,90.796421,2431.8,32.53,300.49,0.0251,105.14,dem_synthetic,simulated
COOLR-SYN-0141,26.514564,94.787125,3381.5,30.85,340.98,0.0184,35.79,dem_synthetic,simulated
COOLR-SYN-0142,26.182656,92.753921,2247.1,42.8,316.88,0.0427,12.39,dem_synthetic,simulated
COOLR-SYN-0143,26.206664,93.717797,2229.5,33.08,185.41,-0.0269,32.06,dem_synthetic,simulated
COOLR-SYN-0144,26.233692,94.745267,2176.6,41.77,285.2,-0.0116,29.23,dem_synthetic,simulated
COOLR-SYN-0145,26.289796,93.800872,1779.2,17.2,183.93,-0.0093,147.87,dem_synthetic,simulated
COOLR-SYN-0146,25.246616,93.950517,1613.4,42.8,245.45,0.017,98.26,dem_synthetic,simulated
COOLR-SYN-0147,28.025338,94.709516,2531.6,35.98,260.87,0.0066,55.3,dem_synthetic,simulated
COOLR-SYN-0148,22.853782,92.661744,703.2,26.69,356.0,0.0357,1.55,dem_synthetic,simulated
COOLR-SYN-0149,25.501521,90.43235,2046.7,24.27,33.1,0.0067,111.16,dem_synthetic,simulated
COOLR-SYN-0150,26.442687,94.366423,2942.0,35.49,342.07,0.1381,140.98,dem_synthetic,simulated
COOLR-SYN-0151,26.681546,92.790107,2123.8,33.66,113.86,-0.0367,21.02,dem_synthetic,simulated
COOLR-SYN-0152,27.461159,88.250311,1680.0,34.52,39.29,-0.042,51.85,dem_synthetic,simulated
COOLR-SYN-0153,25.419819,91.574478,2424.9,20.05,271.72,-0.0044,9.92,dem_synthetic,simulated
COOLR-SYN-0154,28.114142,94.648165,2760.8,59.85,4.67,-0.1696,70.08,dem_synthetic,simulated
COOLR-SYN-0155,25.4771,91.634503,1262.3,23.64,93.87,0.0969,12.65,dem_synthetic,simulated
COOLR-SYN-0156,27.309174,91.527416,3643.7,37.28,177.0,-0.0712,36.9,dem_synthetic,simulated
COOLR-SYN-0157,23.943682,91.335958,1339.2,28.23,209.44,-0.0573,1.46,dem_synthetic,simulated
COOLR-SYN-0158,23.136321,92.57049,1316.7,18.06,66.46,0.0042,27.38,dem_synthetic,simulated
COOLR-SYN-0159,24.076261,91.17854,1160.5,18.16,339.62,-0.0128,194.47,dem_synthetic,simulated
COOLR-SYN-0160,26.427843,94.8464,3008.3,32.1,359.53,-0.0132,55.48,dem_synthetic,simulated
COOLR-SYN-0161,26.733922,94.296192,2645.9,48.16,246.05,0.0488,87.94,dem_synthetic,simulated
COOLR-SYN-0162,25.200684,90.953965,1330.5,39.86,257.51,0.0008,259.51,dem_synthetic,simulated
COOLR-SYN-0163,26.405311,93.761953,2290.0,34.61,80.93,0.0221,17.67,dem_synthetic,simulated
COOLR-SYN-0164,26.256821,94.536556,2399.1,27.8,13.06,0.0998,89.28,dem_synthetic,simulated
COOLR-SYN-0165,25.937459,93.618759,770.5,33.23,176.28,0.034,91.17,dem_synthetic,simulated
COOLR-SYN-0166,26.55385,92.640725,2415.4,39.68,99.24,0.0941,5.48,dem_synthetic,simulated
COOLR-SYN-0167,23.715318,92.47366,914.6,17.92,6.04,-0.0009,16.35,dem_synthetic,simulated
COOLR-SYN-0168,26.781618,92.847414,2114.0,39.07,164.82,-0.0421,166.0,dem_synthetic,simulated
COOLR-SYN-0169,27.515853,88.365327,2426.0,45.15,278.04,-0.0184,57.87,dem_synthetic,simulated
COOLR-SYN-0170,25.210015,92.488329,2316.8,30.23,197.62,0.0496,18.91,dem_synthetic,simulated
COOLR-SYN-0171,23.311679,92.785538,879.6,7.47,285.93,-0.0869,59.82,dem_synthetic,simulated
COOLR-SYN-0172,25.642824,90.384112,1565.4,12.39,102.1,0.0037,41.47,dem_synthetic,simulated
COOLR-SYN-0173,27.114148,92.758747,2738.7,19.09,74.06,-0.0406,13.21,dem_synthetic,simulated
COOLR-SYN-0174,25.557863,90.847762,966.1,29.26,277.15,0.0792,122.36,dem_synthetic,simulated
COOLR-SYN-0175,27.734167,92.040014,2530.9,41.06,52.68,0.0819,216.96,dem_synthetic,simulated
COOLR-SYN-0176,24.741144,94.309872,1040.0,31.63,333.7,-0.0503,2.39,dem_synthetic,simulated
COOLR-SYN-0177,22.890431,93.080887,73.5,19.77,76.81,0.0223,74.97,dem_synthetic,simulated
COOLR-SYN-0178,26.395312,94.734901,1890.0,27.61,222.28,-0.0235,48.17,dem_synthetic,simulated
COOLR-SYN-0179,28.000074,94.905685,4095.1,30.48,191.64,0.0283,297.17,dem_synthetic,simulated
COOLR-SYN-0180,27.347363,95.289079,3364.1,41.86,180.07,-0.0193,2.51,dem_synthetic,simulated
COOLR-SYN-0181,27.819442,92.095571,2877.8,33.87,160.02,0.0408,84.2,dem_synthetic,simulated
COOLR-SYN-0182,25.158865,91.612993,1402.1,28.51,317.71,0.0791,140.93,dem_synthetic,simulated
COOLR-SYN-0183,26.608196,94.295294,2272.5,31.05,251.27,-0.0012,21.04,dem_synthetic,simulated
COOLR-SYN-0184,24.332141,93.874987,1168.8,17.84,211.33,0.0144,184.01,dem_synthetic,simulated
COOLR-SYN-0185,25.052412,92.318306,1857.8,34.77,190.75,0.0397,10.29,dem_synthetic,simulated
COOLR-SYN-0186,23.968481,92.451709,799.3,31.62,350.83,-0.0137,54.17,dem_synthetic,simulated
COOLR-SYN-0187,26.342886,94.491241,2178.8,34.47,274.46,0.098,15.85,dem_synthetic,simulated
COOLR-SYN-0188,25.906954,93.614632,2141.6,35.88,11.48,0.0329,170.59,dem_synthetic,simulated
COOLR-SYN-0189,28.37987,94.536148,3407.8,35.89,193.5,-0.0007,101.68,dem_synthetic,simulated
COOLR-SYN-0190,26.757169,93.802109,3382.4,29.81,182.62,-0.0025,58.19,dem_synthetic,simulated
COOLR-SYN-0191,23.77777,91.540419,292.8,8.32,163.61,-0.0512,56.43,dem_synthetic,simulated
COOLR-SYN-0192,23.814082,92.403043,859.1,32.72,225.08,-0.0047,12.85,dem_synthetic,simulated
COOLR-SYN-0193,23.291111,92.548473,627.8,31.86,50.32,-0.0687,59.81,dem_synthetic,simulated
COOLR-SYN-0194,23.62715,91.801019,908.4,26.7,118.44,-0.0743,69.45,dem_synthetic,simulated
COOLR-SYN-0195,25.05046,93.868707,728.5,39.71,197.91,-0.0104,13.62,dem_synthetic,simulated
COOLR-SYN-0196,25.627111,91.179204,880.4,20.73,218.36,-0.091,88.27,dem_synthetic,simulated
COOLR-SYN-0197,24.664102,94.295038,717.3,29.77,270.61,0.0685,4.81,dem_synthetic,simulated
COOLR-SYN-0198,23.159806,92.785666,1025.5,9.14,260.35,0.0117,2.27,dem_synthetic,simulated
COOLR-SYN-0199,24.027094,91.445752,253.1,23.73,32.37,0.0332,21.58,dem_synthetic,simulated
COOLR-SYN-0200,27.44369,95.212029,2583.4,42.85,337.31,-0.0199,7.94,dem_synthetic,simulated
COOLR-SYN-0201,26.471519,94.429377,2102.4,34.65,128.18,0.0353,52.85,dem_synthetic,simulated
COOLR-SYN-0202,24.771745,94.213224,1484.1,29.9,195.99,0.0109,16.26,dem_synthetic,simulated
COOLR-SYN-0203,25.301239,92.804486,871.0,27.11,300.77,0.0563,213.58,dem_synthetic,simulated
COOLR-SYN-0204,25.273217,92.557225,2086.5,20.33,324.76,0.011,59.7,dem_synthetic,simulated
COOLR-SYN-0205,26.338813,94.151934,2670.9,25.41,270.58,0.0264,117.89,dem_synthetic,simulated
COOLR-SYN-0206,27.423853,88.168576,2004.4,33.79,315.24,-0.0605,204.7,dem_synthetic,simulated
COOLR-SYN-0207,25.556123,92.555088,861.1,36.16,300.56,-0.0394,19.2,dem_synthetic,simulated
COOLR-SYN-0208,23.127361,92.62715,864.7,19.55,42.29,-0.0036,17.0,dem_synthetic,simulated
COOLR-SYN-0209,25.72682,92.69056,1529.5,34.15,44.94,0.1143,76.73,dem_synthetic,simulated
COOLR-SYN-0210,27.002463,95.376785,2616.5,37.36,239.52,-0.0312,58.54,dem_synthetic,simulated
COOLR-SYN-0211,25.609315,91.173782,2504.1,26.93,39.05,-0.0235,65.9,dem_synthetic,simulated
COOLR-SYN-0212,26.274573,93.975554,2012.9,32.37,105.65,-0.0298,152.07,dem_synthetic,simulated
COOLR-SYN-0213,26.314466,94.032862,1532.3,21.82,7.48,-0.0357,29.55,dem_synthetic,simulated
COOLR-SYN-0214,26.427097,94.654647,1476.2,33.89,330.09,-0.0111,302.74,dem_synthetic,simulated
COOLR-SYN-0215,26.228636,93.022561,2619.7,39.89,336.65,0.0041,57.91,dem_synthetic,simulated
COOLR-SYN-0216,25.411732,91.059169,2183.1,26.75,21.85,-0.0861,212.81,dem_synthetic,simulated
COOLR-SYN-0217,25.507243,91.162111,826.3,23.95,347.01,-0.0656,185.43,dem_synthetic,simulated
COOLR-SYN-0218,25.50191,92.720002,1769.3,36.4,279.16,0.0738,5.26,dem_synthetic,simulated
COOLR-SYN-0219,23.100827,92.761805,580.2,33.12,333.95,0.0778,5.36,dem_synthetic,simulated
COOLR-SYN-0220,24.063971,91.249732,987.8,38.22,101.74,0.0596,75.26,dem_synthetic,simulated
COOLR-SYN-0221,27.325879,91.707225,2196.6,42.57,299.99,0.0252,196.2,dem_synthetic,simulated
COOLR-SYN-0222,27.65338,88.382327,3194.6,36.96,187.32,0.0004,142.27,dem_synthetic,simulated
COOLR-SYN-0223,26.388929,94.82172,2166.1,44.77,129.51,-0.0767,192.17,dem_synthetic,simulated
COOLR-SYN-0224,25.506381,92.223232,1271.8,16.47,76.24,-0.0287,96.04,dem_synthetic,simulated
COOLR-SYN-0225,27.237673,92.810639,1799.4,43.62,142.48,0.0026,1.32,dem_synthetic,simulated
COOLR-SYN-0226,26.573295,93.035681,2518.9,36.34,18.23,0.0109,59.68,dem_synthetic,simulated
COOLR-SYN-0227,23.666028,91.68809,1019.2,22.13,223.53,0.025,44.56,dem_synthetic,simulated
COOLR-SYN-0228,26.255556,94.878808,1684.2,32.02,26.53,-0.0012,23.04,dem_synthetic,simulated
COOLR-SYN-0229,26.758689,93.14014,2650.9,38.67,265.58,-0.0548,6.19,dem_synthetic,simulated
COOLR-SYN-0230,26.3349,92.662369,1785.0,23.73,314.09,-0.0168,57.26,dem_synthetic,simulated
COOLR-SYN-0231,27.584749,95.162986,2673.0,34.2,47.41,0.0665,46.91,dem_synthetic,simulated
COOLR-SYN-0232,26.313511,94.666411,1560.1,36.58,43.8,-0.0267,159.51,dem_synthetic,simulated
COOLR-SYN-0233,27.339109,88.255855,2366.7,29.11,224.93,-0.0042,94.93,dem_synthetic,simulated
COOLR-SYN-0234,27.553854,91.588331,2962.8,44.17,229.55,-0.0278,76.23,dem_synthetic,simulated
COOLR-SYN-0235,27.581035,95.057585,1808.8,35.47,111.0,-0.0084,82.61,dem_synthetic,simulated
COOLR-SYN-0236,25.029545,92.184395,1624.2,17.26,186.54,0.0298,48.06,dem_synthetic,simulated
COOLR-SYN-0237,26.860379,92.809454,3401.5,17.75,260.96,-0.0139,27.71,dem_synthetic,simulated
COOLR-SYN-0238,26.667077,93.086934,3992.3,32.73,341.38,0.0024,37.11,dem_synthetic,simulated
COOLR-SYN-0239,25.03829,92.207547,1758.0,45.36,51.75,-0.0383,73.86,dem_synthetic,simulated
COOLR-SYN-0240,25.127564,92.28039,609.2,43.1,50.83,-0.019,24.55,dem_synthetic,simulated
COOLR-SYN-0241,23.680512,91.378246,1465.5,15.14,205.75,0.0624,45.18,dem_synthetic,simulated
COOLR-SYN-0242,23.564151,92.449125,150.8,21.75,60.7,-0.0806,36.18,dem_synthetic,simulated
COOLR-SYN-0243,27.048573,88.134658,2150.3,36.41,259.58,0.0074,128.13,dem_synthetic,simulated
COOLR-SYN-0244,27.333727,88.577161,2478.2,38.65,14.45,0.0143,44.93,dem_synthetic,simulated
COOLR-SYN-0245,24.995418,94.402101,1943.1,42.49,52.84,0.0047,9.44,dem_synthetic,simulated
COOLR-SYN-0246,23.931293,91.34985,950.6,23.19,190.15,-0.0194,135.7,dem_synthetic,simulated
COOLR-SYN-0247,27.336963,91.569294,2556.4,34.1,200.08,0.0081,18.7,dem_synthetic,simulated
COOLR-SYN-0248,27.638671,88.643487,3294.5,38.74,254.27,-0.1687,43.29,dem_synthetic,simulated
COOLR-SYN-0249,27.651498,88.313254,2200.0,29.88,227.96,0.0778,74.77,dem_synthetic,simulated
COOLR-SYN-0250,25.43432,92.319949,1478.5,38.28,41.01,0.039,0.55,dem_synthetic,simulated
COOLR-SYN-0251,27.072307,88.325602,3162.7,30.02,359.61,0.0247,157.07,dem_synthetic,simulated
COOLR-SYN-0252,23.597016,92.987629,329.0,22.36,221.81,0.0563,59.56,dem_synthetic,simulated
COOLR-SYN-0253,27.455097,88.59613,2389.9,30.75,248.56,0.0352,163.02,dem_synthetic,simulated
COOLR-SYN-0254,23.88373,91.580353,1240.9,28.24,95.34,0.1016,35.79,dem_synthetic,simulated
COOLR-SYN-0255,24.880962,93.956846,1460.0,31.83,45.78,0.0592,51.22,dem_synthetic,simulated
COOLR-SYN-0256,27.313052,88.722607,2222.1,34.93,132.45,-0.0362,96.82,dem_synthetic,simulated
COOLR-SYN-0257,23.67983,92.278191,1418.6,26.09,295.59,0.0634,90.46,dem_synthetic,simulated
COOLR-SYN-0258,23.40977,91.752041,774.3,36.71,250.03,0.1049,42.67,dem_synthetic,simulated
COOLR-SYN-0259,27.411022,88.328546,2590.5,39.61,22.57,-0.0343,9.81,dem_synthetic,simulated
COOLR-SYN-0260,25.623148,92.83717,1897.6,26.18,111.38,0.0192,96.05,dem_synthetic,simulated
COOLR-SYN-0261,23.659064,92.454376,1084.0,12.05,159.5,-0.0346,32.37,dem_synthetic,simulated
COOLR-SYN-0262,26.161343,94.449677,2191.6,37.41,222.17,0.0038,41.02,dem_synthetic,simulated
COOLR-SYN-0263,27.175637,88.323937,1756.9,30.36,264.22,-0.0488,3.22,dem_synthetic,simulated
COOLR-SYN-0264,23.300929,91.562337,305.3,20.65,115.85,0.0424,46.26,dem_synthetic,simulated
COOLR-SYN-0265,25.780041,91.219827,2310.5,32.48,178.21,-0.0968,102.08,dem_synthetic,simulated
COOLR-SYN-0266,25.008159,94.406568,1711.5,12.16,93.51,0.041,83.43,dem_synthetic,simulated
COOLR-SYN-0267,23.864724,91.475844,455.4,14.15,59.21,0.021,19.7,dem_synthetic,simulated
COOLR-SYN-0268,26.965486,88.449848,2682.4,34.01,279.74,-0.0255,51.05,dem_synthetic,simulated
COOLR-SYN-0269,24.734707,93.955309,922.4,13.13,183.63,0.0535,250.85,dem_synthetic,simulated
COOLR-SYN-0270,26.310615,93.688402,1664.0,25.0,244.5,-0.0578,32.1,dem_synthetic,simulated
COOLR-SYN-0271,27.01852,88.315952,1102.8,42.38,198.31,-0.0358,59.93,dem_synthetic,simulated
COOLR-SYN-0272,26.685665,92.97201,1460.7,38.49,188.82,0.056,95.62,dem_synthetic,simulated
COOLR-SYN-0273,25.466668,90.098704,1763.0,18.44,91.99,0.0943,26.49,dem_synthetic,simulated
COOLR-SYN-0274,26.033655,93.656133,1363.6,41.95,54.78,-0.0288,34.98,dem_synthetic,simulated
COOLR-SYN-0275,25.544908,91.042338,2115.8,27.59,53.85,-0.003,231.14,dem_synthetic,simulated
COOLR-SYN-0276,27.463169,91.807697,2449.1,28.55,29.22,-0.0332,9.99,dem_synthetic,simulated
COOLR-SYN-0277,24.843194,94.058328,915.9,25.59,78.65,0.0199,15.76,dem_synthetic,simulated
COOLR-SYN-0278,27.08487,88.812717,2600.5,28.87,77.35,0.0228,43.27,dem_synthetic,simulated
COOLR-SYN-0279,27.568159,95.094375,1796.3,47.12,6.27,0.0522,29.36,dem_synthetic,simulated
COOLR-SYN-0280,26.190973,94.461183,1145.8,33.87,111.89,0.0605,42.8,dem_synthetic,simulated
COOLR-SYN-0281,23.78479,91.736334,526.1,42.18,276.65,0.0152,5.27,dem_synthetic,simulated
COOLR-SYN-0282,25.635769,92.878465,1510.5,28.03,191.14,-0.0649,84.07,dem_synthetic,simulated
COOLR-SYN-0283,23.147173,92.597876,140.3,18.87,251.35,-0.0402,56.44,dem_synthetic,simulated
COOLR-SYN-0284,23.837451,91.534857,1441.3,33.41,83.62,0.0246,29.84,dem_synthetic,simulated
COOLR-SYN-0285,24.292222,93.881791,1300.6,23.77,11.31,-0.0344,191.81,dem_synthetic,simulated
COOLR-SYN-0286,22.993096,92.649359,160.0,13.37,307.76,-0.0212,92.28,dem_synthetic,simulated
COOLR-SYN-0287,24.732499,93.827051,1278.9,33.25,228.92,-0.0476,14.39,dem_synthetic,simulated
COOLR-SYN-0288,24.717184,94.33987,1004.6,14.52,69.51,-0.1053,101.21,dem_synthetic,simulated
COOLR-SYN-0289,25.283073,92.773468,1149.7,14.49,345.36,0.0078,137.12,dem_synthetic,simulated
COOLR-SYN-0290,25.083248,94.471494,842.6,31.14,321.47,-0.033,112.22,dem_synthetic,simulated
COOLR-SYN-0291,27.505146,92.035496,2599.6,34.41,200.94,0.004,0.02,dem_synthetic,simulated
COOLR-SYN-0292,23.648507,91.890346,576.7,30.76,184.57,-0.0628,1.44,dem_synthetic,simulated
COOLR-SYN-0293,25.286509,91.486853,1720.4,33.44,178.84,-0.0031,42.84,dem_synthetic,simulated
