event_id,latitude,longitude,ground_displacement,displacement_class,data_source,data_quality
COOLR-SYN-0735,25.776761,92.508317,9.93,creep,sentinel1_synthetic,simulated
COOLR-SYN-0736,23.083745,92.648916,53.57,active,sentinel1_synthetic,simulated
COOLR-SYN-0737,26.696804,94.000759,19.45,creep,sentinel1_synthetic,simulated
COOLR-SYN-0738,26.510745,93.988676,34.99,creep,sentinel1_synthetic,simulated
COOLR-SYN-0739,25.713283,90.490105,13.34,creep,sentinel1_synthetic,simulated
COOLR-SYN-0740,27.132987,88.789226,1.41,stable,sentinel1_synthetic,simulated
COOLR-SYN-0741,24.717595,93.87237,1.03,stable,sentinel1_synthetic,simulated
COOLR-SYN-0742,25.172333,92.141592,88.24,active,sentinel1_synthetic,simulated
COOLR-SYN-0743,26.118849,94.25937,22.92,creep,sentinel1_synthetic,simulated
COOLR-SYN-0744,26.569241,94.983101,0.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0745,25.340973,91.824508,0.71,stable,sentinel1_synthetic,simulated
COOLR-SYN-0746,27.568802,95.006922,17.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0747,27.452755,94.938373,0.38,stable,sentinel1_synthetic,simulated
COOLR-SYN-0748,27.08311,93.129381,1.75,stable,sentinel1_synthetic,simulated
COOLR-SYN-0749,25.834086,90.214678,0.76,stable,sentinel1_synthetic,simulated
COOLR-SYN-0750,25.322207,92.973936,2.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0751,27.315862,88.457124,5.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0752,22.645664,92.5247,49.15,active,sentinel1_synthetic,simulated
COOLR-SYN-0753,23.650226,92.445314,1.41,stable,sentinel1_synthetic,simulated
COOLR-SYN-0754,27.222189,88.596395,20.94,creep,sentinel1_synthetic,simulated
COOLR-SYN-0755,26.021257,93.645383,0.35,stable,sentinel1_synthetic,simulated
COOLR-SYN-0756,25.5492,92.83723,9.64,creep,sentinel1_synthetic,simulated
COOLR-SYN-0757,24.295933,93.949018,1.69,stable,sentinel1_synthetic,simulated
COOLR-SYN-0758,27.294949,93.14502,12.98,creep,sentinel1_synthetic,simulated
COOLR-SYN-0759,26.484774,94.667136,21.83,creep,sentinel1_synthetic,simulated
COOLR-SYN-0760,25.041769,94.42235,2.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0761,27.201672,92.920787,1.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0762,24.009326,91.00893,2.75,creep,sentinel1_synthetic,simulated
COOLR-SYN-0763,27.187209,88.397834,19.1,creep,sentinel1_synthetic,simulated
COOLR-SYN-0764,22.830269,92.906463,17.72,creep,sentinel1_synthetic,simulated
COOLR-SYN-0765,25.230185,92.459567,80.02,active,sentinel1_synthetic,simulated
COOLR-SYN-0766,25.178395,94.2647,1.32,stable,sentinel1_synthetic,simulated
COOLR-SYN-0767,27.883201,92.038049,7.55,creep,sentinel1_synthetic,simulated
COOLR-SYN-0768,23.183199,92.861685,1.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0769,24.897027,93.863335,2.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0770,24.379121,94.0182,4.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0771,23.602595,92.535338,1.63,stable,sentinel1_synthetic,simulated
COOLR-SYN-0772,26.854009,93.059304,1.87,stable,sentinel1_synthetic,simulated
COOLR-SYN-0773,26.363613,93.774978,20.08,creep,sentinel1_synthetic,simulated
COOLR-SYN-0774,23.915312,92.73069,3.08,stable,sentinel1_synthetic,simulated
COOLR-SYN-0775,25.053442,94.520729,59.64,active,sentinel1_synthetic,simulated
COOLR-SYN-0776,24.898577,94.210466,0.12,stable,sentinel1_synthetic,simulated
COOLR-SYN-0777,26.975513,88.268369,16.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0778,27.507539,95.466647,19.48,creep,sentinel1_synthetic,simulated
COOLR-SYN-0779,27.626105,88.125079,16.94,creep,sentinel1_synthetic,simulated
COOLR-SYN-0780,25.494484,91.203946,18.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0781,27.513137,95.446236,0.92,stable,sentinel1_synthetic,simulated
COOLR-SYN-0782,25.7328,92.76613,1.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0783,25.544332,91.478616,1.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0784,26.556387,94.481586,2.77,stable,sentinel1_synthetic,simulated
COOLR-SYN-0785,26.52397,94.16026,4.7,stable,sentinel1_synthetic,simulated
COOLR-SYN-0786,26.474298,94.361867,28.66,creep,sentinel1_synthetic,simulated
COOLR-SYN-0787,25.47691,92.407977,21.93,creep,sentinel1_synthetic,simulated
COOLR-SYN-0788,25.569427,90.358427,2.91,stable,sentinel1_synthetic,simulated
COOLR-SYN-0789,25.155973,93.928757,26.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0790,27.551395,88.479819,3.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0791,28.180034,94.848541,23.89,creep,sentinel1_synthetic,simulated
COOLR-SYN-0792,24.486062,93.924776,0.16,stable,sentinel1_synthetic,simulated
COOLR-SYN-0793,28.356406,94.702348,1.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0794,26.299875,93.987593,0.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0795,26.773672,92.852306,3.53,stable,sentinel1_synthetic,simulated
COOLR-SYN-0796,25.986817,94.605904,63.66,active,sentinel1_synthetic,simulated
COOLR-SYN-0797,25.640985,90.260392,0.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0798,25.231269,91.039511,0.63,stable,sentinel1_synthetic,simulated
COOLR-SYN-0799,23.090915,92.681157,3.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0800,25.35556,91.229199,28.81,creep,sentinel1_synthetic,simulated
