canonical_event_id,latitude,longitude,date,state,district,event_type,trigger,severity,data_source,data_quality,landslide_event,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,rainfall_data_source,elevation,slope,aspect,curvature,terrain_ruggedness,soil_moisture,soil_texture,soil_ph,soil_organic_carbon,ndvi,land_cover,ground_displacement,historical_landslide_frequency,historical_landslide_distance,population_exposure,infrastructure_exposure,distance_to_road,distance_to_river,is_ner
NEG-000538,28.331529,91.523005,2000-01-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.24,5.07,0.25,19.7,41.9,74.01,0.238,gpm_synthetic,,,,,,,,,,,,,0,61.862,92.0,5.81,0.11,1.42,0
NEG-000539,28.108376,88.952968,2020-07-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,42.95,32.08,54.74,262.06,296.72,624.24,42.949,gpm_synthetic,,,,,,,,,,,,,0,55.006,103.0,1.53,0.79,2.99,0
NEG-000540,25.188981,95.029611,2009-10-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,,,,,,,,,,,,,0,40.977,556.0,0.93,0.68,0.56,0
NEG-000541,25.514115,94.106314,2004-05-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,9.17,2.78,11.67,12.89,47.1,0.846,gpm_synthetic,,,,,,,,,,,,,0,27.71,1078.0,8.59,1.44,4.18,0
NEG-000542,27.530938,89.365222,2011-07-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.25,334.53,132.13,350.0,354.82,501.28,5.251,gpm_synthetic,,,,,,,,,,,,,0,57.068,534.0,4.85,0.29,8.92,0
NEG-000543,27.864831,90.966337,2006-09-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.49,21.37,45.65,63.58,106.85,126.24,1.491,gpm_synthetic,,,,,,,,,,,,,0,67.208,265.0,0.02,0.3,1.09,0
NEG-000544,28.20015,92.376712,2009-07-14,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,51.486,1025.0,1.62,2.62,1.97,0
NEG-000545,24.910541,91.670102,2005-12-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.77,11.98,120.46,93.52,128.68,196.06,3.766,gpm_synthetic,,,,,,,,,,,,,0,23.263,831.0,1.62,1.26,0.53,0
NEG-000546,26.641551,88.350448,2009-10-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,5.85,23.54,21.13,25.15,47.93,0.035,gpm_synthetic,,,,,,,,,,,,,0,33.85,494.0,4.77,0.21,0.63,0
NEG-000547,26.455284,89.117962,2015-12-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,69.167,143.0,6.63,3.64,0.0,0
NEG-000548,24.032994,94.666835,2010-06-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.62,0.19,11.64,17.08,21.08,0.113,gpm_synthetic,,,,,,,,,,,,,0,60.871,302.0,0.09,6.89,0.6,0
NEG-000549,24.415457,91.638015,2012-07-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,44.602,81.0,3.4,1.79,2.81,0
NEG-000550,23.010992,90.462935,2010-08-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,89.082,303.0,1.49,0.31,3.64,0
NEG-000551,24.459174,94.172076,2006-05-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,1.93,6.02,13.04,24.64,74.04,0.127,gpm_synthetic,,,,,,,,,,,,,3,5.1,524.0,5.44,3.35,2.13,0
NEG-000552,24.605094,94.874591,2001-02-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.62,0.19,11.64,17.08,21.08,0.113,gpm_synthetic,,,,,,,,,,,,,0,20.361,321.0,5.8,2.29,0.03,0
NEG-000553,24.731417,92.471356,2009-11-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,1.34,0.75,2.77,2.8,4.91,0.031,gpm_synthetic,,,,,,,,,,,,,0,35.127,515.0,3.82,0.29,0.0,0
NEG-000554,23.84608,91.938912,2000-06-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.23,0.28,4.64,20.42,28.83,78.58,0.227,gpm_synthetic,,,,,,,,,,,,,0,15.048,56.0,2.23,2.17,5.31,0
NEG-000555,26.953299,94.164044,2009-06-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.54,39.76,13.88,70.35,118.07,390.3,1.539,gpm_synthetic,,,,,,,,,,,,,0,21.701,336.0,14.75,2.53,3.83,0
NEG-000556,25.602417,93.647989,2014-04-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.49,2.68,27.38,21.76,35.51,54.08,0.487,gpm_synthetic,,,,,,,,,,,,,0,22.774,1122.0,1.03,0.08,2.92,0
NEG-000557,25.844635,91.759776,2013-10-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.91,36.44,33.97,169.62,188.75,672.41,5.905,gpm_synthetic,,,,,,,,,,,,,0,21.489,415.0,4.86,7.0,3.79,0
NEG-000558,23.331281,92.124365,2008-04-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.24,1.42,1.24,2.76,10.3,0.108,gpm_synthetic,,,,,,,,,,,,,0,15.783,326.0,3.41,2.67,0.1,0
NEG-000559,24.674371,93.292454,2000-10-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.1,0.4,9.89,17.72,25.05,32.35,0.102,gpm_synthetic,,,,,,,,,,,,,0,39.018,47.0,7.88,0.29,0.43,0
NEG-000560,24.295992,94.071159,2003-06-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.47,67.46,63.84,218.0,333.68,583.34,9.469,gpm_synthetic,,,,,,,,,,,,,2,5.936,197.0,0.64,2.36,1.4,0
NEG-000561,26.085948,92.230947,2006-10-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.63,1.5,3.78,4.44,13.95,0.042,gpm_synthetic,,,,,,,,,,,,,0,41.667,2153.0,4.77,2.53,5.3,0
NEG-000562,26.833714,89.488924,2009-03-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,75.836,4.0,7.11,0.85,2.05,0
NEG-000563,26.7623,89.067692,2008-10-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,38.008,169.0,14.69,0.51,1.53,0
NEG-000564,27.233115,95.546708,2006-01-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,8.39,16.14,22.81,89.61,94.55,397.73,8.387,gpm_synthetic,,,,,,,,,,,,,0,12.952,942.0,3.86,0.83,5.72,0
NEG-000565,24.633111,91.48886,2013-11-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.77,11.98,120.46,93.52,128.68,196.06,3.766,gpm_synthetic,,,,,,,,,,,,,0,52.991,388.0,4.49,9.03,1.59,0
NEG-000566,24.873701,92.680811,2001-05-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,1.34,0.75,2.77,2.8,4.91,0.031,gpm_synthetic,,,,,,,,,,,,,0,36.286,84.0,0.74,2.15,0.04,0
NEG-000567,27.216488,94.207124,2022-09-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.63,3.31,0.85,26.92,51.04,61.16,0.63,gpm_synthetic,,,,,,,,,,,,,0,47.183,333.0,1.13,3.4,0.94,0
NEG-000568,23.105226,90.478626,2009-03-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,80.949,894.0,8.18,1.06,6.53,0
NEG-000569,24.507339,91.948515,2009-09-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,8.6,104.98,788.97,268.96,396.78,412.46,8.604,gpm_synthetic,,,,,,,,,,,,,0,57.444,1239.0,13.2,4.72,0.82,0
NEG-000570,26.479824,88.122221,2012-11-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,49.194,12.0,2.69,7.84,2.31,0
NEG-000571,25.815823,92.438675,2004-03-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.63,1.5,3.78,4.44,13.95,0.042,gpm_synthetic,,,,,,,,,,,,,3,5.249,18.0,4.06,0.12,1.36,0
NEG-000572,25.862108,91.507925,2011-02-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.46,5.42,5.26,11.86,15.31,80.14,1.463,gpm_synthetic,,,,,,,,,,,,,0,19.601,217.0,3.83,4.21,0.05,0
NEG-000573,24.45646,91.964999,2020-02-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,8.6,104.98,788.97,268.96,396.78,412.46,8.604,gpm_synthetic,,,,,,,,,,,,,0,63.056,220.0,2.14,0.98,1.19,0
NEG-000574,23.092684,92.991849,2005-12-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.38,7.0,10.76,17.54,20.48,46.35,0.378,gpm_synthetic,,,,,,,,,,,,,1,8.972,1049.0,4.1,0.85,0.81,0
NEG-000575,26.455353,95.257895,2000-10-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,30.03,95.28,467.95,350.0,377.8,597.07,30.034,gpm_synthetic,,,,,,,,,,,,,0,32.738,247.0,3.37,4.69,1.7,0
NEG-000576,24.01215,92.075121,2018-08-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,25.776,435.0,7.43,1.8,0.3,0
NEG-000577,24.510716,91.708643,2002-10-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,57.207,357.0,5.65,1.23,0.21,0
NEG-000578,27.004141,91.488692,2002-04-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,34.13,192.0,3.63,3.65,1.78,0
NEG-000579,24.504146,92.068244,2004-10-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,,,,,,,,,,,,,0,58.057,667.0,6.76,1.35,3.0,0
NEG-000580,26.878146,95.271655,2003-09-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.36,0.31,1.88,3.24,3.91,16.6,0.357,gpm_synthetic,,,,,,,,,,,,,0,18.072,172.0,12.66,1.75,1.66,0
NEG-000581,23.095036,90.719255,2001-10-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,63.137,2.0,1.26,3.53,4.24,0
NEG-000582,27.235325,91.0494,2019-02-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,53.689,173.0,7.78,2.6,1.55,0
NEG-000583,26.986261,93.399853,2014-10-07,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.69,31.54,53.0,63.73,112.01,284.5,1.688,gpm_synthetic,,,,,,,,,,,,,0,17.792,336.0,3.39,1.06,0.57,0
NEG-000584,24.281826,91.705578,2009-04-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,34.716,125.0,1.67,3.76,1.36,0
NEG-000585,26.683527,88.071876,2000-06-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,29.576,162.0,2.63,0.97,1.52,0
NEG-000586,26.207341,93.598344,2012-03-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.02,1.51,2.2,15.71,28.83,35.92,0.018,gpm_synthetic,,,,,,,,,,,,,2,7.728,679.0,9.59,1.53,1.71,0
NEG-000587,25.831979,94.859028,2018-04-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.37,67.79,6.83,123.96,177.98,526.97,1.375,gpm_synthetic,,,,,,,,,,,,,0,21.659,1147.0,3.48,1.17,3.37,0
NEG-000588,26.770564,90.975378,2018-12-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,85.61,539.0,1.36,2.33,6.81,0
NEG-000589,23.19568,91.058264,2011-10-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.58,19.96,5.44,30.35,33.68,76.01,0.577,gpm_synthetic,,,,,,,,,,,,,0,37.927,647.0,20.43,0.02,2.28,0
NEG-000590,24.201277,91.673055,2001-05-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,25.53,425.0,0.93,2.03,3.02,0
NEG-000591,24.979077,93.335048,2020-06-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,16.23,5.52,19.96,33.74,40.07,0.849,gpm_synthetic,,,,,,,,,,,,,0,37.505,193.0,1.39,6.59,1.12,0
NEG-000592,26.782255,94.212632,2007-04-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.63,3.31,0.85,26.92,51.04,61.16,0.63,gpm_synthetic,,,,,,,,,,,,,3,8.34,191.0,10.5,3.56,0.64,0
NEG-000593,27.620972,94.880519,2018-12-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,7.65,5.27,18.86,82.9,84.35,119.19,7.654,gpm_synthetic,,,,,,,,,,,,,0,15.179,229.0,6.2,10.18,5.67,0
NEG-000594,22.663805,92.021052,2022-09-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.26,2.94,2.01,2.24,8.29,0.114,gpm_synthetic,,,,,,,,,,,,,0,54.267,58.0,7.5,3.25,0.14,0
NEG-000595,23.994978,91.872464,2021-06-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.23,0.28,4.64,20.42,28.83,78.58,0.227,gpm_synthetic,,,,,,,,,,,,,0,26.849,806.0,1.17,2.9,0.79,0
NEG-000596,25.756507,93.837192,2022-05-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.21,13.03,8.01,38.73,49.33,66.03,1.207,gpm_synthetic,,,,,,,,,,,,,0,11.182,678.0,2.84,2.16,1.63,0
NEG-000597,26.732838,95.06942,2011-10-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.02,5.15,3.16,26.16,60.13,85.54,0.017,gpm_synthetic,,,,,,,,,,,,,0,20.532,33.0,3.34,0.87,2.07,0
NEG-000598,25.045938,93.349426,2019-05-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,16.23,5.52,19.96,33.74,40.07,0.849,gpm_synthetic,,,,,,,,,,,,,0,40.73,331.0,1.64,3.37,3.72,0
NEG-000599,24.602078,92.192185,2017-06-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,,,,,,,,,,,,,0,45.574,1036.0,1.69,2.62,4.74,0
NEG-000600,27.9056,89.351194,2022-11-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.69,2.39,0.41,8.1,10.88,12.06,0.69,gpm_synthetic,,,,,,,,,,,,,0,71.34,731.0,0.81,7.35,0.24,0
NEG-000601,27.650403,93.949243,2015-12-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.1,8.65,34.01,30.57,30.79,45.6,0.103,gpm_synthetic,,,,,,,,,,,,,0,61.012,1758.0,1.48,0.86,0.42,0
NEG-000602,25.566125,93.998121,2013-12-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.04,9.33,22.79,63.78,68.88,119.34,4.043,gpm_synthetic,,,,,,,,,,,,,0,32.793,701.0,1.08,2.24,5.78,0
NEG-000603,25.605864,94.590267,2020-10-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.28,0.36,2.19,7.31,8.13,18.03,0.284,gpm_synthetic,,,,,,,,,,,,,0,34.747,682.0,2.51,3.08,0.15,0
NEG-000604,25.709325,94.912166,2000-07-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.37,67.79,6.83,123.96,177.98,526.97,1.375,gpm_synthetic,,,,,,,,,,,,,0,35.847,143.0,6.62,0.67,0.0,0
NEG-000605,23.167214,90.618001,2018-07-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,64.677,511.0,12.52,1.36,5.11,0
NEG-000606,25.595013,94.272971,2007-07-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.0,0.04,0.01,0.03,0.05,0.07,0.0,gpm_synthetic,,,,,,,,,,,,,0,34.54,426.0,4.2,8.03,4.03,0
NEG-000607,26.42566,88.338317,2007-09-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,56.433,468.0,9.25,2.11,0.28,0
NEG-000608,23.073789,91.831735,2009-02-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,14.526,179.0,1.33,6.34,1.18,0
NEG-000609,24.569766,93.518994,2019-12-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.39,9.9,45.87,66.09,99.62,190.01,5.388,gpm_synthetic,,,,,,,,,,,,,0,15.12,24.0,3.36,4.49,0.4,0
NEG-000610,25.76565,92.104554,2002-02-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.13,3.5,2.68,82.2,138.32,151.01,1.134,gpm_synthetic,,,,,,,,,,,,,0,25.687,36.0,0.76,3.92,1.74,0
NEG-000611,24.892619,92.506341,2016-10-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,1.34,0.75,2.77,2.8,4.91,0.031,gpm_synthetic,,,,,,,,,,,,,0,20.189,287.0,14.25,0.82,1.01,0
NEG-000612,28.785847,95.308243,2016-11-26,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.17,0.34,1.23,2.0,2.25,0.038,gpm_synthetic,,,,,,,,,,,,,0,63.265,11.0,9.69,4.45,1.2,0
NEG-000613,26.857127,94.826692,2011-08-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.62,8.91,3.05,47.19,196.36,289.06,1.621,gpm_synthetic,,,,,,,,,,,,,0,29.512,115.0,2.41,0.23,1.18,0
NEG-000614,23.173568,91.07863,2020-01-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.58,19.96,5.44,30.35,33.68,76.01,0.577,gpm_synthetic,,,,,,,,,,,,,0,37.037,742.0,0.74,0.96,12.45,0
NEG-000615,26.465157,88.236189,2021-02-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,50.142,333.0,4.21,1.66,0.31,0
NEG-000616,25.267823,95.177811,2015-10-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,,,,,,,,,,,,,0,59.569,260.0,4.36,0.18,1.84,0
NEG-000617,26.115481,93.658098,2008-04-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,23.44,5.69,146.46,278.15,286.54,568.16,23.444,gpm_synthetic,,,,,,,,,,,,,4,6.209,8.0,2.3,3.15,2.74,0
NEG-000618,26.158916,93.567208,2002-04-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.2,8.79,89.31,62.36,156.83,312.75,1.203,gpm_synthetic,,,,,,,,,,,,,0,12.436,1598.0,4.57,0.68,2.5,0
NEG-000619,28.443333,94.899252,2008-09-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.17,0.34,1.23,2.0,2.25,0.038,gpm_synthetic,,,,,,,,,,,,,2,5.926,768.0,12.97,3.05,2.25,0
NEG-000620,24.538916,90.906044,2006-10-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.21,29.95,46.12,140.77,252.96,775.95,1.212,gpm_synthetic,,,,,,,,,,,,,0,58.71,859.0,6.63,1.75,5.45,0
NEG-000621,26.708862,95.244765,2007-12-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.02,5.15,3.16,26.16,60.13,85.54,0.017,gpm_synthetic,,,,,,,,,,,,,0,32.921,343.0,0.28,4.35,0.17,0
NEG-000622,25.690914,93.528032,2008-07-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.49,2.68,27.38,21.76,35.51,54.08,0.487,gpm_synthetic,,,,,,,,,,,,,0,17.926,171.0,2.9,2.98,1.39,0
NEG-000623,24.121592,90.514658,2000-01-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.04,0.38,92.15,67.62,123.31,193.97,5.04,gpm_synthetic,,,,,,,,,,,,,0,56.262,91.0,0.74,5.88,0.46,0
NEG-000624,26.543928,88.201887,2003-06-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,41.261,569.0,1.52,0.13,1.84,0
NEG-000625,25.609535,93.529835,2012-10-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.49,2.68,27.38,21.76,35.51,54.08,0.487,gpm_synthetic,,,,,,,,,,,,,0,25.133,78.0,4.45,1.09,0.94,0
NEG-000626,24.051559,94.864951,2018-04-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.62,0.19,11.64,17.08,21.08,0.113,gpm_synthetic,,,,,,,,,,,,,0,61.773,277.0,2.85,2.07,0.59,0
NEG-000627,26.506956,94.907852,2018-04-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.44,3.42,0.5,17.0,22.39,59.78,0.438,gpm_synthetic,,,,,,,,,,,,,5,5.391,964.0,1.74,1.47,0.22,0
NEG-000628,26.829223,95.038443,2003-11-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.62,8.91,3.05,47.19,196.36,289.06,1.621,gpm_synthetic,,,,,,,,,,,,,0,27.875,341.0,0.06,0.2,2.6,0
NEG-000629,24.861264,92.318207,2000-03-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.07,2.23,3.38,3.77,4.29,8.82,0.072,gpm_synthetic,,,,,,,,,,,,,0,21.217,83.0,1.21,8.71,4.72,0
NEG-000630,28.207245,92.425385,2008-02-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,56.056,644.0,6.54,1.17,2.32,0
NEG-000631,27.325226,94.402189,2009-07-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.91,1.44,0.47,9.23,11.26,32.24,0.912,gpm_synthetic,,,,,,,,,,,,,0,58.312,1383.0,0.42,1.05,0.7,0
NEG-000632,26.75936,91.984732,2016-05-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.31,4.72,2.45,18.72,18.83,23.06,0.312,gpm_synthetic,,,,,,,,,,,,,0,65.443,146.0,5.11,2.08,2.26,0
NEG-000633,24.329421,92.025076,2001-10-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,52.414,161.0,2.38,0.71,0.57,0
NEG-000634,27.332323,94.86299,2020-02-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.28,133.45,161.26,236.45,310.96,463.28,5.278,gpm_synthetic,,,,,,,,,,,,,0,11.995,1045.0,0.18,10.59,0.0,0
NEG-000635,28.180259,91.189838,2018-12-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.24,5.07,0.25,19.7,41.9,74.01,0.238,gpm_synthetic,,,,,,,,,,,,,0,65.065,862.0,2.12,3.81,0.36,0
NEG-000636,22.90635,91.995316,2010-06-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,37.289,590.0,3.58,3.18,2.08,0
NEG-000637,22.698539,92.045277,2020-08-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.26,2.94,2.01,2.24,8.29,0.114,gpm_synthetic,,,,,,,,,,,,,0,51.486,173.0,5.92,5.76,4.87,0
NEG-000638,24.154353,93.127633,2004-12-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,8.6,2.91,37.75,180.26,416.84,1659.11,8.601,gpm_synthetic,,,,,,,,,,,,,0,47.339,208.0,12.0,0.27,0.93,0
NEG-000639,24.637302,92.622409,2022-03-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,1.34,0.75,2.77,2.8,4.91,0.031,gpm_synthetic,,,,,,,,,,,,,0,51.066,298.0,4.65,1.69,0.78,0
NEG-000640,24.785252,92.186522,2021-01-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,,,,,,,,,,,,,0,25.246,396.0,4.62,0.85,0.25,0
NEG-000641,26.686664,95.008221,2020-12-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.02,5.15,3.16,26.16,60.13,85.54,0.017,gpm_synthetic,,,,,,,,,,,,,0,13.329,783.0,4.26,1.1,0.81,0
NEG-000642,25.491925,94.123918,2013-07-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,9.17,2.78,11.67,12.89,47.1,0.846,gpm_synthetic,,,,,,,,,,,,,0,25.337,749.0,6.78,2.72,3.56,0
NEG-000643,22.543876,92.489268,2008-02-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,14.87,18.03,29.42,66.7,92.31,205.91,14.874,gpm_synthetic,,,,,,,,,,,,,0,11.963,732.0,3.53,4.47,0.37,0
NEG-000644,24.285448,92.076234,2022-11-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,45.191,874.0,2.27,3.11,4.4,0
NEG-000645,24.062997,91.047163,2001-05-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.04,0.38,92.15,67.62,123.31,193.97,5.04,gpm_synthetic,,,,,,,,,,,,,1,7.315,1577.0,4.37,0.98,1.02,0
NEG-000646,23.138483,91.970838,2013-12-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,16.232,296.0,5.66,0.23,2.65,0
