event_id,latitude,longitude,ndvi,land_cover,data_source,data_quality
COOLR-SYN-0621,25.062097,92.105496,-0.087,water,sentinel2_synthetic,simulated
COOLR-SYN-0622,24.650835,94.135455,0.219,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0623,25.666589,92.4939,0.22,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0624,25.854687,90.079757,0.361,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0625,24.209733,93.895609,0.463,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0626,23.85158,92.303249,0.304,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0627,25.964229,93.756573,0.434,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0628,24.627455,94.211364,0.688,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0629,27.574005,95.109408,0.45,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0630,26.324139,94.993751,0.487,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0631,23.762416,92.512523,0.662,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0632,25.686806,90.818702,0.849,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0633,23.42553,91.820388,0.605,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0634,23.679161,92.850484,0.638,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0635,25.857236,93.83565,0.443,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0636,26.303123,92.85648,0.801,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0637,23.745622,92.222176,0.445,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0638,25.694635,91.113104,0.554,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0639,26.184486,93.078883,0.576,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0640,25.359574,92.66241,0.124,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0641,24.925309,93.898238,0.753,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0642,27.806126,94.76396,0.575,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0643,26.011311,94.460117,0.225,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0644,26.225405,94.013187,0.365,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0645,26.53873,92.55195,0.108,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0646,27.256057,93.02384,0.862,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0647,25.390662,92.474974,0.479,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0648,27.41575,95.376631,0.37,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0649,27.029681,88.806993,0.394,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0650,23.515137,92.328599,0.291,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0651,26.637152,94.162707,0.487,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0652,25.338037,92.742987,0.655,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0653,25.294123,90.712776,0.374,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0654,25.101144,91.58297,0.095,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0655,23.692433,92.795186,0.215,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0656,25.54132,91.400009,0.419,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0657,25.407652,91.5164,0.039,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0658,25.440759,91.178581,0.287,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0659,28.333531,94.536014,0.406,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0660,25.488789,90.406297,0.096,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0661,25.081773,93.809236,0.897,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0662,25.699153,90.152051,-0.057,water,sentinel2_synthetic,simulated
COOLR-SYN-0663,26.628896,93.860939,0.483,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0664,27.087398,95.044693,0.592,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0665,27.798336,88.566384,0.609,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0666,25.768995,92.432072,0.535,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0667,26.073928,94.978751,0.879,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0668,25.596984,91.235181,0.472,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0669,25.171143,92.341426,0.733,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0670,23.943261,92.317827,0.524,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0671,27.454667,91.797134,0.703,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0672,24.514725,93.65635,0.648,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0673,27.617577,88.541169,0.431,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0674,26.455849,93.993706,0.284,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0675,26.481837,94.205912,0.474,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0676,27.274312,88.556699,0.612,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0677,28.098355,94.660291,0.7,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0678,26.598645,93.026599,0.353,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0679,26.723776,93.876239,0.175,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0680,25.451773,90.581618,0.666,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0681,25.60803,91.158738,0.691,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0682,24.915205,94.19653,0.279,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0683,26.256115,94.497808,0.398,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0684,25.03973,94.33504,0.292,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0685,27.585058,91.503298,0.702,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0686,23.684849,92.524896,0.821,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0687,27.67392,88.364306,0.68,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0688,25.307744,91.487033,0.457,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0689,23.531008,92.788484,0.206,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0690,23.787086,92.629606,0.56,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0691,24.660055,94.286376,0.409,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0692,25.426956,91.058902,0.836,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0693,26.78347,93.269074,0.023,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0694,26.000023,94.467365,0.545,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0695,25.977934,93.855268,0.836,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0696,25.07301,94.32022,0.684,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0697,26.229569,94.076351,0.731,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0698,26.063797,93.916287,0.425,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0699,26.974266,92.878625,0.727,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0700,27.23715,88.372912,0.45,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0701,22.759373,92.869729,0.168,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0702,24.252785,94.026368,0.779,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0703,26.798784,94.285923,0.078,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0704,27.552321,91.68423,0.781,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0705,25.754819,92.502423,0.774,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0706,24.304366,93.624079,0.427,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0707,25.126151,91.666537,0.404,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0708,26.206049,94.075846,0.208,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0709,25.693833,91.60594,0.371,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0710,26.708,94.380406,0.654,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0711,23.557143,91.272056,0.495,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0712,26.732022,92.928404,0.836,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0713,25.1063,91.987151,0.242,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0714,23.371104,92.718175,0.63,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0715,25.632018,92.812646,0.847,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0716,23.273705,92.930438,0.657,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0717,24.078651,91.166644,0.355,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0718,23.148667,92.53794,0.348,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0719,26.946231,88.33754,0.308,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0720,24.815499,94.18762,0.491,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0721,27.233318,88.635414,0.295,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0722,27.205034,93.037761,0.149,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0723,27.395799,91.92005,0.675,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0724,23.528512,92.864932,0.676,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0725,27.086785,88.480958,0.855,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0726,27.59599,92.032319,0.464,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0727,27.181694,88.636884,0.898,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0728,25.705406,91.022302,0.35,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0729,26.759121,94.049517,0.428,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0730,23.432661,92.457497,0.447,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0731,23.925424,91.130651,0.874,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0732,22.991307,92.534658,0.723,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0733,27.950072,94.877293,0.096,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0734,26.278095,94.607811,0.605,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0735,25.776761,92.508317,0.898,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0736,23.083745,92.648916,0.379,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0737,26.696804,94.000759,0.606,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0738,26.510745,93.988676,0.426,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0739,25.713283,90.490105,0.583,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0740,27.132987,88.789226,0.042,water,sentinel2_synthetic,simulated
COOLR-SYN-0741,24.717595,93.87237,0.622,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0742,25.172333,92.141592,0.614,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0743,26.118849,94.25937,0.411,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0744,26.569241,94.983101,0.626,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0745,25.340973,91.824508,0.361,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0746,27.568802,95.006922,0.669,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0747,27.452755,94.938373,0.386,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0748,27.08311,93.129381,0.693,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0749,25.834086,90.214678,0.631,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0750,25.322207,92.973936,0.894,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0751,27.315862,88.457124,0.044,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0752,22.645664,92.5247,0.579,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0753,23.650226,92.445314,0.443,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0754,27.222189,88.596395,0.417,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0755,26.021257,93.645383,0.393,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0756,25.5492,92.83723,0.777,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0757,24.295933,93.949018,0.25,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0758,27.294949,93.14502,0.41,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0759,26.484774,94.667136,0.855,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0760,25.041769,94.42235,0.315,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0761,27.201672,92.920787,0.184,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0762,24.009326,91.00893,0.029,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0763,27.187209,88.397834,0.413,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0764,22.830269,92.906463,0.797,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0765,25.230185,92.459567,0.646,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0766,25.178395,94.2647,0.872,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0767,27.883201,92.038049,0.844,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0768,23.183199,92.861685,0.57,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0769,24.897027,93.863335,0.071,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0770,24.379121,94.0182,0.161,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0771,23.602595,92.535338,0.711,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0772,26.854009,93.059304,0.221,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0773,26.363613,93.774978,0.24,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0774,23.915312,92.73069,0.133,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0775,25.053442,94.520729,0.7,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0776,24.898577,94.210466,0.384,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0777,26.975513,88.268369,0.41,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0778,27.507539,95.466647,-0.081,water,sentinel2_synthetic,simulated
COOLR-SYN-0779,27.626105,88.125079,0.446,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0780,25.494484,91.203946,0.811,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0781,27.513137,95.446236,0.663,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0782,25.7328,92.76613,0.355,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0783,25.544332,91.478616,0.252,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0784,26.556387,94.481586,0.829,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0785,26.52397,94.16026,0.666,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0786,26.474298,94.361867,0.315,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0787,25.47691,92.407977,0.476,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0788,25.569427,90.358427,0.315,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0789,25.155973,93.928757,0.21,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0790,27.551395,88.479819,0.268,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0791,28.180034,94.848541,0.702,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0792,24.486062,93.924776,0.52,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0793,28.356406,94.702348,0.787,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0794,26.299875,93.987593,0.739,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0795,26.773672,92.852306,0.684,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0796,25.986817,94.605904,0.286,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0797,25.640985,90.260392,0.724,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0798,25.231269,91.039511,0.648,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0799,23.090915,92.681157,0.077,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0800,25.35556,91.229199,0.643,degraded_forest,sentinel2_synthetic,simulated
