event_id,latitude,longitude,date,year,state,district,event_type,trigger,severity,inventory_type,data_source,data_quality,source_citation,license
ISRO-2005-0693,25.053339,94.034695,2005-12-01,2005,Manipur,Chandel,debris_flow,earthquake,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0694,27.995024,94.935788,2011-09-17,2011,Arunachal Pradesh,Upper Siang,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0695,25.238049,91.481044,2006-07-24,2006,Assam,Kamrup,rockfall,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0696,25.431923,92.5006,2021-12-05,2021,Assam,Cachar,translational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0697,26.689619,93.824017,2002-08-01,2002,Nagaland,Dimapur,mudflow,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0698,27.388369,95.375345,2022-09-21,2022,Arunachal Pradesh,Lohit,rotational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0699,26.725294,94.03433,2015-08-08,2015,Nagaland,Dimapur,rotational_slide,rain_and_snowmelt,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0700,25.854718,93.93492,2012-11-18,2012,Assam,Karbi Anglong,debris_flow,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0701,23.283652,91.798642,2011-08-25,2011,Tripura,Gomati,debris_flow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0702,25.804522,90.073562,2008-06-20,2008,Meghalaya,South Garo Hills,rotational_slide,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0703,27.167817,93.052796,2009-07-02,2009,Arunachal Pradesh,Papum Pare,rotational_slide,human_activity,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0704,23.853848,91.417425,1998-03-21,1998,Tripura,West Tripura,rockfall,rain_and_snowmelt,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0705,23.285565,91.406609,2008-06-19,2008,Tripura,Gomati,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0706,26.548486,92.941976,2007-08-11,2007,Arunachal Pradesh,East Kameng,translational_slide,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0707,23.341364,91.791691,2008-08-13,2008,Tripura,Gomati,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0708,26.349733,94.316631,2020-07-21,2020,Nagaland,Kohima,rockfall,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0709,28.19802,94.578571,2003-09-25,2003,Arunachal Pradesh,Upper Siang,mudflow,human_activity,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0710,23.72457,92.507945,2007-05-25,2007,Mizoram,Champhai,rockfall,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0711,27.236507,88.436654,2019-07-16,2019,Sikkim,East Sikkim,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0712,23.69602,91.62282,2017-08-03,2017,Tripura,Gomati,debris_flow,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0713,26.600341,92.977044,2001-10-02,2001,Arunachal Pradesh,East Kameng,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0714,23.657274,92.701931,2011-03-23,2011,Mizoram,Champhai,rotational_slide,unknown,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0715,25.493024,91.202072,2022-10-06,2022,Assam,Kamrup,debris_flow,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0716,26.282177,93.78428,2017-10-24,2017,Nagaland,Dimapur,translational_slide,human_activity,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0717,24.399362,93.787755,2020-09-24,2020,Manipur,Ukhrul,translational_slide,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0718,27.284018,88.50703,2013-09-11,2013,Sikkim,West Sikkim,mudflow,unknown,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0719,24.58382,94.24157,2015-12-26,2015,Manipur,Senapati,rockfall,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-0720,26.226443,93.692954,2016-05-17,2016,Assam,Karbi Anglong,rotational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0721,23.905446,92.622323,2000-07-26,2000,Mizoram,Champhai,mudflow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0722,23.023137,92.950659,2006-06-24,2006,Mizoram,Lunglei,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0723,23.724491,92.611964,2015-12-03,2015,Mizoram,Champhai,debris_flow,rain_and_snowmelt,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0724,25.618783,91.189613,2004-10-22,2004,Meghalaya,West Khasi Hills,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0725,25.207092,91.535961,2001-08-17,2001,Assam,Kamrup,rotational_slide,human_activity,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0726,27.252622,88.430138,2008-08-16,2008,Sikkim,West Sikkim,mudflow,unknown,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0727,24.927476,94.40688,1999-09-03,1999,Manipur,Senapati,rotational_slide,earthquake,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0728,25.350954,92.625367,2005-09-12,2005,Assam,Cachar,rotational_slide,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0729,24.829207,94.193362,2007-08-07,2007,Manipur,Chandel,rockfall,human_activity,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0730,27.376682,88.624734,2006-10-03,2006,Sikkim,East Sikkim,mudflow,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0731,26.016412,93.785368,2007-07-16,2007,Assam,Karbi Anglong,translational_slide,monsoonal_rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0732,26.342669,94.747431,2000-02-24,2000,Nagaland,Kohima,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0733,27.306859,88.627225,2012-08-07,2012,Sikkim,East Sikkim,rockfall,human_activity,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0734,23.416059,91.763131,2014-05-20,2014,Tripura,Gomati,translational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0735,25.527484,90.132809,2000-08-13,2000,Meghalaya,South Garo Hills,debris_flow,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0736,26.361749,94.342603,2005-08-26,2005,Assam,Dima Hasao,rockfall,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0737,26.292427,94.233238,2019-08-16,2019,Nagaland,Dimapur,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0738,26.270389,93.914588,2000-10-02,2000,Assam,Karbi Anglong,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0739,27.490694,88.667715,2009-07-17,2009,Sikkim,East Sikkim,translational_slide,monsoonal_rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0740,25.586284,90.18207,2011-10-17,2011,Meghalaya,South Garo Hills,translational_slide,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0741,25.254667,91.123429,2009-08-09,2009,Meghalaya,West Khasi Hills,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0742,22.672968,93.046229,2019-07-07,2019,Mizoram,Lunglei,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0743,27.546886,91.877803,2003-09-23,2003,Arunachal Pradesh,Tawang,translational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0744,27.082096,88.078529,1998-07-19,1998,Sikkim,West Sikkim,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0745,25.27279,90.965113,2009-08-18,2009,Meghalaya,West Khasi Hills,rotational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0746,27.327798,88.39878,1998-09-09,1998,Sikkim,North Sikkim,debris_flow,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
